row,decimal,bitstring,accuracy,normalized_time,active_features,penalized_fitness
1,1,0000000000000001,0.07465104,0.03920500,1,0.05425899
2,2,0000000000000010,0.09277604,0.00992697,1,0.07267677
3,3,0000000000000011,0.17254167,0.01790021,2,0.13236266
4,4,0000000000000100,0.10585937,0.00110412,1,0.08584833
5,5,0000000000000101,0.19080208,0.01846872,2,0.15061740
6,6,0000000000000110,0.25740104,0.02939874,2,0.21710705
7,7,0000000000000111,0.38058854,0.18780711,3,0.31871047
8,8,0000000000001000,0.11165625,0.00525883,1,0.09160366
9,9,0000000000001001,0.20060937,0.00842252,2,0.16052515
10,10,0000000000001010,0.28476041,0.00845299,2,0.24467588
11,11,0000000000001011,0.41400000,0.13560879,3,0.35264391
12,12,0000000000001100,0.27643750,0.03321290,2,0.23610537
13,13,0000000000001101,0.41275000,0.03081987,3,0.35244180
14,14,0000000000001110,0.49331771,0.01064272,3,0.43321129
15,15,0000000000001111,0.60438541,0.47892991,4,0.51959611
16,16,0000000000010000,0.11912500,0.14042597,1,0.09772074
17,17,0000000000010001,0.19685938,0.00693070,2,0.15679007
18,18,0000000000010010,0.24620833,0.01384102,2,0.20606992
19,19,0000000000010011,0.37357292,0.00859385,3,0.31348698
20,20,0000000000010100,0.25370313,0.03353448,2,0.21336778
21,21,0000000000010101,0.37701562,0.11984806,3,0.31581714
22,22,0000000000010110,0.45835417,0.00856472,3,0.39826852
23,23,0000000000010111,0.56316146,0.01031688,4,0.48305830
24,24,0000000000011000,0.25510937,0.00621039,2,0.21504727
25,25,0000000000011001,0.38563021,0.00946038,3,0.32553560
26,26,0000000000011010,0.48987500,0.00958453,3,0.42977915
27,27,0000000000011011,0.60678125,0.00924131,4,0.52668884
28,28,0000000000011100,0.46944792,0.03541519,3,0.40909377
29,29,0000000000011101,0.58624479,0.00953147,4,0.50614948
30,30,0000000000011110,0.65451562,0.00869564,4,0.57442867
31,31,0000000000011111,0.73641146,0.41669315,5,0.63224452
32,32,0000000000100000,0.11972396,0.00562986,1,0.09966766
33,33,0000000000100001,0.20223437,0.01110698,2,0.16212331
34,34,0000000000100010,0.24733333,0.00641260,2,0.20726921
35,35,0000000000100011,0.38782292,0.01025361,3,0.32772038
36,36,0000000000100100,0.23315104,0.00692922,2,0.19308175
37,37,0000000000100101,0.37292187,0.13358192,3,0.31158606
38,38,0000000000100110,0.42046354,0.00833723,3,0.36038017
39,39,0000000000100111,0.55967708,0.01128110,4,0.47956427
40,40,0000000000101000,0.29666667,0.00674588,2,0.25659921
41,41,0000000000101001,0.43140104,0.00898780,3,0.37131116
42,42,0000000000101010,0.50349480,0.00779350,3,0.44341686
43,43,0000000000101011,0.63134375,0.04221376,4,0.55092162
44,44,0000000000101100,0.42580208,0.00837655,3,0.36571832
45,45,0000000000101101,0.55585937,0.01031013,4,0.47575627
46,46,0000000000101110,0.61850521,0.04082006,4,0.53809701
47,47,0000000000101111,0.71597396,0.03995191,5,0.61557444
48,48,0000000000110000,0.27533333,0.03735183,2,0.23495982
49,49,0000000000110001,0.39921354,0.12063052,3,0.33800724
50,50,0000000000110010,0.46495313,0.04409838,3,0.40451214
51,51,0000000000110011,0.58629167,0.00812471,4,0.50621043
52,52,0000000000110100,0.41744791,0.01018802,3,0.35734603
53,53,0000000000110101,0.54034896,0.00871754,4,0.46026178
54,54,0000000000110110,0.60131771,0.04081742,4,0.52090954
55,55,0000000000110111,0.69023438,0.14316883,5,0.58880269
56,56,0000000000111000,0.47621354,0.00768455,3,0.41613670
57,57,0000000000111001,0.60256771,0.04772432,4,0.52209047
58,58,0000000000111010,0.67216146,0.00864609,4,0.59207500
59,59,0000000000111011,0.75053646,0.04035260,5,0.65013293
60,60,0000000000111100,0.58751042,0.00921913,4,0.50741823
61,61,0000000000111101,0.68392708,0.04318821,5,0.58349520
62,62,0000000000111110,0.74853646,0.05569901,5,0.64797947
63,63,0000000000111111,0.80804166,0.42687771,6,0.68377288
64,64,0000000001000000,0.09617188,0.00586538,1,0.07611322
65,65,0000000001000001,0.19233854,0.00773525,2,0.15226119
66,66,0000000001000010,0.23734896,0.01243770,2,0.19722458
67,67,0000000001000011,0.38691146,0.00902254,3,0.32682123
68,68,0000000001000100,0.22594792,0.03575711,2,0.18559035
69,69,0000000001000101,0.38104166,0.01057887,3,0.32093587
70,70,0000000001000110,0.44432291,0.01072597,3,0.38421566
71,71,0000000001000111,0.57631250,0.04117194,4,0.49590078
72,72,0000000001001000,0.22904687,0.03630263,2,0.18868385
73,73,0000000001001001,0.38425000,0.00873216,3,0.32416268
74,74,0000000001001010,0.48380729,0.14615299,3,0.42234576
75,75,0000000001001011,0.61777604,0.00860616,4,0.53768998
76,76,0000000001001100,0.44213542,0.00841181,3,0.38205130
77,77,0000000001001101,0.59000522,0.00881971,4,0.50991702
78,78,0000000001001110,0.65569271,0.03748019,4,0.57531791
79,79,0000000001001111,0.74238542,0.01702793,5,0.64221514
80,80,0000000001010000,0.23885417,0.00727569,2,0.19878141
81,81,0000000001010001,0.38137500,0.00853992,3,0.32128960
82,82,0000000001010010,0.43284896,0.01240188,3,0.37272494
83,83,0000000001010011,0.57155729,0.01213205,4,0.49143597
84,84,0000000001010100,0.41921354,0.00978668,3,0.35911568
85,85,0000000001010101,0.55409375,0.04179567,4,0.47367579
86,86,0000000001010110,0.62483854,0.04040952,4,0.54443445
87,87,0000000001010111,0.70796874,0.01745225,5,0.60779422
88,88,0000000001011000,0.43456250,0.00820085,3,0.37448049
89,89,0000000001011001,0.57866667,0.13384649,4,0.49732821
90,90,0000000001011010,0.65368229,0.01175784,4,0.57356471
91,91,0000000001011011,0.74739063,0.04626705,5,0.64692796
92,92,0000000001011100,0.62319791,0.00980022,4,0.54309991
93,93,0000000001011101,0.72281249,0.03937333,5,0.62241876
94,94,0000000001011110,0.77634375,0.01068702,5,0.67623688
95,95,0000000001011111,0.83236459,0.04595469,6,0.71190504
96,96,0000000001100000,0.24606771,0.14058138,2,0.20466189
97,97,0000000001100001,0.39666146,0.11945140,3,0.33546694
98,98,0000000001100010,0.44480208,0.01025627,3,0.38469952
99,99,0000000001100011,0.58776563,0.05835001,4,0.50718213
100,100,0000000001100100,0.41336979,0.00824452,3,0.35328734
101,101,0000000001100101,0.55369271,0.00906403,4,0.47360207
102,102,0000000001100110,0.59566667,0.01022408,4,0.51556443
103,103,0000000001100111,0.70303646,0.04014917,5,0.60263497
104,104,0000000001101000,0.45433333,0.02978755,3,0.39403546
105,105,0000000001101001,0.60220833,0.01012408,4,0.52210709
106,106,0000000001101010,0.65170313,0.00953078,4,0.57160782
107,107,0000000001101011,0.75246354,0.01061054,5,0.65235744
108,108,0000000001101100,0.58380729,0.00833776,4,0.50372391
109,109,0000000001101101,0.69654167,0.04514832,5,0.59609018
110,110,0000000001101110,0.73874480,0.00978657,5,0.63864693
111,111,0000000001101111,0.81251042,0.05511281,6,0.69195929
112,112,0000000001110000,0.47046875,0.04353961,3,0.41003336
113,113,0000000001110001,0.59963021,0.00925810,4,0.51953763
114,114,0000000001110010,0.64101041,0.00936461,4,0.56091677
115,115,0000000001110011,0.72952083,0.01093325,5,0.62941150
116,116,0000000001110100,0.58879167,0.00878998,4,0.50870377
117,117,0000000001110101,0.69434376,0.04781545,5,0.59386560
118,118,0000000001110110,0.73434375,0.04162498,5,0.63392750
119,119,0000000001110111,0.80181771,0.01947705,6,0.68162294
120,120,0000000001111000,0.64386979,0.01019307,4,0.56376786
121,121,0000000001111001,0.73896875,0.01086727,5,0.63886007
122,122,0000000001111010,0.78353646,0.01048441,5,0.68343161
123,123,0000000001111011,0.83765104,0.03860758,6,0.71726496
124,124,0000000001111100,0.71810417,0.01057924,5,0.61799837
125,125,0000000001111101,0.79549479,0.04898213,6,0.67500497
126,126,0000000001111110,0.83073438,0.04679523,6,0.71026643
127,127,0000000001111111,0.87841666,0.55905082,7,0.73282615
128,128,0000000010000000,0.09244271,0.00669554,1,0.07237575
129,129,0000000010000001,0.17511979,0.00721388,2,0.13504765
130,130,0000000010000010,0.25146354,0.00668546,2,0.21139669
131,131,0000000010000011,0.39951563,0.00939076,3,0.33942172
132,132,0000000010000100,0.23657813,0.03584570,2,0.19621967
133,133,0000000010000101,0.36605729,0.00830901,3,0.30597420
134,134,0000000010000110,0.49832813,0.04211129,3,0.43790701
135,135,0000000010000111,0.61106250,0.03997990,4,0.53066270
136,136,0000000010001000,0.24791667,0.00742958,2,0.20784237
137,137,0000000010001001,0.38686979,0.00934243,3,0.32677637
138,138,0000000010001010,0.51875000,0.03184610,3,0.45843153
139,139,0000000010001011,0.63520833,0.00870940,4,0.55512124
140,140,0000000010001100,0.47750000,0.01053229,3,0.41739468
141,141,0000000010001101,0.59949480,0.00923521,4,0.51940244
142,142,0000000010001110,0.67694792,0.04198987,4,0.59652802
143,143,0000000010001111,0.75111458,0.01064226,5,0.65100816
144,144,0000000010010000,0.22620313,0.00876119,2,0.18611551
145,145,0000000010010001,0.35833854,0.00875602,3,0.29825098
146,146,0000000010010010,0.46572396,0.05021157,3,0.40522184
147,147,0000000010010011,0.58718750,0.02515634,4,0.50693594
148,148,0000000010010100,0.43020312,0.00833737,3,0.37011975
149,149,0000000010010101,0.56179167,0.04116533,4,0.48138001
150,150,0000000010010110,0.66022396,0.00850236,4,0.58013893
151,151,0000000010010111,0.73734375,0.04137937,5,0.63692996
152,152,0000000010011000,0.44804687,0.00885956,3,0.38795828
153,153,0000000010011001,0.58078646,0.00866606,4,0.50069979
154,154,0000000010011010,0.68103646,0.00973634,4,0.60093910
155,155,0000000010011011,0.76038541,0.02613690,5,0.66012405
156,156,0000000010011100,0.63925521,0.00864627,4,0.55916875
157,157,0000000010011101,0.73064583,0.04660627,5,0.63017977
158,158,0000000010011110,0.78634375,0.00936602,5,0.68625009
159,159,0000000010011111,0.83975000,0.01153135,6,0.71963468
160,160,0000000010100000,0.26139583,0.13969318,2,0.21999890
161,161,0000000010100001,0.41189063,0.00841093,3,0.35180652
162,162,0000000010100010,0.47977604,0.00886428,3,0.41968740
163,163,0000000010100011,0.62020313,0.04006279,4,0.53980250
164,164,0000000010100100,0.40530729,0.00991306,3,0.34520816
165,165,0000000010100101,0.55531250,0.04391124,4,0.47487339
166,166,0000000010100110,0.62562500,0.00863087,4,0.54553869
167,167,0000000010100111,0.72320313,0.04345065,5,0.62276862
168,168,0000000010101000,0.47553125,0.00908060,3,0.41544044
169,169,0000000010101001,0.61693229,0.13307574,4,0.53560153
170,170,0000000010101010,0.68403125,0.01137996,4,0.60391745
171,171,0000000010101011,0.76568229,0.04320084,5,0.66525028
172,172,0000000010101100,0.60050521,0.01095076,4,0.52039570
173,173,0000000010101101,0.71246354,0.03837913,5,0.61207975
174,174,0000000010101110,0.76000521,0.01000615,5,0.65990515
175,175,0000000010101111,0.82298958,0.01271792,6,0.70286241
176,176,0000000010110000,0.46941146,0.00910122,3,0.40932045
177,177,0000000010110001,0.59861979,0.00903310,4,0.51852946
178,178,0000000010110010,0.66975520,0.01032856,4,0.58965192
179,179,0000000010110011,0.75002604,0.01146311,5,0.64991141
180,180,0000000010110100,0.58494791,0.04097204,4,0.50453819
181,181,0000000010110101,0.69137500,0.01033725,5,0.59127163
182,182,0000000010110110,0.75332812,0.04929996,5,0.65283512
183,183,0000000010110111,0.81247917,0.04464510,6,0.69203272
184,184,0000000010111000,0.65394791,0.00951669,4,0.57385275
185,185,0000000010111001,0.74388021,0.14325935,5,0.64244762
186,186,0000000010111010,0.79285938,0.04426983,5,0.69241668
187,187,0000000010111011,0.84488021,0.03009594,6,0.72457925
188,188,0000000010111100,0.72896354,0.03888918,5,0.62857464
189,189,0000000010111101,0.80071875,0.01172263,6,0.68060152
190,190,0000000010111110,0.84004166,0.01230238,6,0.71991864
191,191,0000000010111111,0.87959375,0.14618609,7,0.73813189
192,192,0000000011000000,0.21818750,0.00623220,2,0.17812518
193,193,0000000011000001,0.37946354,0.03423059,3,0.31912124
194,194,0000000011000010,0.46358333,0.00972414,3,0.40348609
195,195,0000000011000011,0.61018751,0.01000613,4,0.53008745
196,196,0000000011000100,0.41629167,0.03884697,3,0.35590320
197,197,0000000011000101,0.56845312,0.00850571,4,0.48836807
198,198,0000000011000110,0.66146355,0.00785372,4,0.58138501
199,199,0000000011000111,0.75029687,0.14009468,5,0.64889593
200,200,0000000011001000,0.42578646,0.00946512,3,0.36569181
201,201,0000000011001001,0.58532813,0.01065562,4,0.50522157
202,202,0000000011001010,0.68200521,0.04050340,4,0.60160017
203,203,0000000011001011,0.76755729,0.01144285,5,0.66744286
204,204,0000000011001100,0.61728125,0.04255049,4,0.53685575
205,205,0000000011001101,0.72359896,0.01326787,5,0.62346628
206,206,0000000011001110,0.78686458,0.01130875,5,0.68675149
207,207,0000000011001111,0.84007292,0.04235451,6,0.71964937
208,208,0000000011010000,0.40531250,0.01388707,3,0.34517363
209,209,0000000011010001,0.55555729,0.01001681,4,0.47545712
210,210,0000000011010010,0.64188542,0.01080155,4,0.56177740
211,211,0000000011010011,0.72895312,0.01062418,5,0.62884688
212,212,0000000011010100,0.59298958,0.03094616,4,0.51268012
213,213,0000000011010101,0.70252604,0.04216169,5,0.60210442
214,214,0000000011010110,0.77448958,0.01247115,5,0.67436487
215,215,0000000011010111,0.83107813,0.01237598,6,0.71095437
216,216,0000000011011000,0.61536458,0.05263163,4,0.53483827
217,217,0000000011011001,0.72114583,0.06320204,5,0.62051381
218,218,0000000011011010,0.79216666,0.01118308,5,0.69205483
219,219,0000000011011011,0.84694270,0.04747148,6,0.72646799
220,220,0000000011011100,0.74739062,0.01026863,5,0.64728794
221,221,0000000011011101,0.81806250,0.04197907,6,0.69764271
222,222,0000000011011110,0.85596354,0.04087468,6,0.73555479
223,223,0000000011011111,0.89309375,0.02748872,7,0.75281886
224,224,0000000011100000,0.45019271,0.01054198,3,0.39008729
225,225,0000000011100001,0.60334375,0.01826595,4,0.52316109
226,226,0000000011100010,0.65618750,0.02505567,4,0.57593694
227,227,0000000011100011,0.75691146,0.02846075,5,0.65662685
228,228,0000000011100100,0.58086979,0.00932498,4,0.50077654
229,229,0000000011100101,0.70107812,0.01286912,5,0.60094943
230,230,0000000011100110,0.74997917,0.01204217,5,0.64985875
231,231,0000000011100111,0.81814583,0.12869187,6,0.69685891
232,232,0000000011101000,0.62979167,0.05094463,4,0.54928223
233,233,0000000011101001,0.74460938,0.04703745,5,0.64413901
234,234,0000000011101010,0.78590104,0.01135461,5,0.68578750
235,235,0000000011101011,0.84886459,0.04422837,6,0.72842230
236,236,0000000011101100,0.72095313,0.01047518,5,0.62084837
237,237,0000000011101101,0.80403646,0.01143967,6,0.68392206
238,238,0000000011101110,0.83771876,0.01218996,6,0.71759686
239,239,0000000011101111,0.88299479,0.04335397,7,0.74256125
240,240,0000000011110000,0.63550000,0.01052628,4,0.55539474
241,241,0000000011110001,0.73341146,0.04381288,5,0.63297333
242,242,0000000011110010,0.78373438,0.01803512,5,0.68355403
243,243,0000000011110011,0.83869792,0.01417877,6,0.71855613
244,244,0000000011110100,0.71955208,0.01072356,5,0.61944485
245,245,0000000011110101,0.79679167,0.01162860,6,0.67667538
246,246,0000000011110110,0.83769271,0.01219597,6,0.71757075
247,247,0000000011110111,0.87988541,0.01286923,7,0.73975672
248,248,0000000011111000,0.76505209,0.03658880,5,0.66468620
249,249,0000000011111001,0.83253646,0.13742428,6,0.71116221
250,250,0000000011111010,0.86351562,0.05396302,6,0.74297599
251,251,0000000011111011,0.89928645,0.05749789,7,0.75871148
252,252,0000000011111100,0.81477604,0.04020835,6,0.69437396
253,253,0000000011111101,0.86822917,0.04656959,7,0.72776348
254,254,0000000011111110,0.89178125,0.01272607,7,0.75165399
255,255,0000000011111111,0.92005208,0.45745905,8,0.75547749
256,256,0000000100000000,0.09706250,0.00518933,1,0.07701061
257,257,0000000100000001,0.16955729,0.00681437,2,0.12948915
258,258,0000000100000010,0.24827083,0.00971702,2,0.20817366
259,259,0000000100000011,0.36910937,0.03491917,3,0.30876018
260,260,0000000100000100,0.22331771,0.00759321,2,0.18324178
261,261,0000000100000101,0.35716667,0.05890209,3,0.29657765
262,262,0000000100000110,0.45979166,0.00785021,3,0.39971316
263,263,0000000100000111,0.59227083,0.04477530,4,0.51182308
264,264,0000000100001000,0.24380208,0.03956664,2,0.20340642
265,265,0000000100001001,0.38291145,0.00898731,3,0.32282158
266,266,0000000100001010,0.51204688,0.00984015,3,0.45194847
267,267,0000000100001011,0.62842187,0.03893192,4,0.54803255
268,268,0000000100001100,0.42800521,0.00899306,3,0.36791528
269,269,0000000100001101,0.58954166,0.00883999,4,0.50945326
270,270,0000000100001110,0.67371875,0.07956568,4,0.59292309
271,271,0000000100001111,0.75927604,0.01015424,5,0.65917450
272,272,0000000100010000,0.23112500,0.01462002,2,0.19097880
273,273,0000000100010001,0.36297396,0.03640311,3,0.30260993
274,274,0000000100010010,0.44418750,0.00873406,3,0.38410016
275,275,0000000100010011,0.57527083,0.01427881,4,0.49512804
276,276,0000000100010100,0.41450521,0.00990034,3,0.35440621
277,277,0000000100010101,0.55650000,0.04326524,4,0.47606735
278,278,0000000100010110,0.63634896,0.00949015,4,0.55625406
279,279,0000000100010111,0.72595834,0.14541540,5,0.62450418
280,280,0000000100011000,0.43729167,0.00854934,3,0.37720617
281,281,0000000100011001,0.57963021,0.02897871,4,0.49934043
282,282,0000000100011010,0.67257812,0.00907041,4,0.59248742
283,283,0000000100011011,0.76186979,0.01115021,5,0.66175829
284,284,0000000100011100,0.62490624,0.03999485,4,0.54450629
285,285,0000000100011101,0.73121875,0.01067269,5,0.63111202
286,286,0000000100011110,0.78554687,0.01111480,5,0.68543572
287,287,0000000100011111,0.84482292,0.01303198,6,0.72469260
288,288,0000000100100000,0.26175521,0.00714008,2,0.22168381
289,289,0000000100100001,0.40046875,0.00808562,3,0.34038789
290,290,0000000100100010,0.47303646,0.02241271,3,0.41281233
291,291,0000000100100011,0.60829687,0.00867185,4,0.52821016
292,292,0000000100100100,0.39652604,0.04054429,3,0.33612060
293,293,0000000100100101,0.55415625,0.00869038,4,0.47406935
294,294,0000000100100110,0.61893229,0.05440673,4,0.53838822
295,295,0000000100100111,0.72238542,0.01120463,5,0.62227337
296,296,0000000100101000,0.48225520,0.01016425,3,0.42215356
297,297,0000000100101001,0.62230208,0.01185981,4,0.54218349
298,298,0000000100101010,0.69263021,0.00906611,4,0.61253955
299,299,0000000100101011,0.77351562,0.01054363,5,0.67341019
300,300,0000000100101100,0.59887500,0.01378298,4,0.51873717
301,301,0000000100101101,0.71373958,0.01137951,5,0.61362578
302,302,0000000100101110,0.76386979,0.04769814,5,0.66339281
303,303,0000000100101111,0.82693750,0.01140468,6,0.70682346
304,304,0000000100110000,0.48219792,0.00868556,3,0.42211106
305,305,0000000100110001,0.61798438,0.13449691,4,0.53663941
306,306,0000000100110010,0.67580208,0.00957025,4,0.59570638
307,307,0000000100110011,0.75834896,0.01117232,5,0.65823724
308,308,0000000100110100,0.59732292,0.03890525,4,0.51693386
309,309,0000000100110101,0.70166146,0.01127864,5,0.60154867
310,310,0000000100110110,0.75285938,0.04120195,5,0.65244736
311,311,0000000100110111,0.81828125,0.04493797,6,0.69783187
312,312,0000000100111000,0.67188021,0.00909248,4,0.59178928
313,313,0000000100111001,0.76015625,0.14167231,5,0.65873952
314,314,0000000100111010,0.80571875,0.01238043,5,0.70559495
315,315,0000000100111011,0.85588021,0.05057657,6,0.73537444
316,316,0000000100111100,0.74183854,0.01083318,5,0.64173021
317,317,0000000100111101,0.81191146,0.03856770,6,0.69152578
318,318,0000000100111110,0.84834896,0.02886657,6,0.72806029
319,319,0000000100111111,0.88598438,0.01273292,7,0.74585705
320,320,0000000101000000,0.23603125,0.00807235,2,0.19595053
321,321,0000000101000001,0.39669792,0.00830349,3,0.33661488
322,322,0000000101000010,0.46509896,0.00821553,3,0.40501680
323,323,0000000101000011,0.61568750,0.00916366,4,0.53559587
324,324,0000000101000100,0.42291146,0.04390732,3,0.36247239
325,325,0000000101000101,0.58261979,0.00988315,4,0.50252096
326,326,0000000101000110,0.64791667,0.00953426,4,0.56782132
327,327,0000000101000111,0.74789063,0.04295118,5,0.64746112
328,328,0000000101001000,0.44832812,0.00951760,3,0.38823295
329,329,0000000101001001,0.61135938,0.04857436,4,0.53087363
330,330,0000000101001010,0.68534896,0.00871317,4,0.60526182
331,331,0000000101001011,0.77372917,0.15414555,5,0.67218771
332,332,0000000101001100,0.62954167,0.00860962,4,0.54945557
333,333,0000000101001101,0.74465104,0.01011265,5,0.64454991
334,334,0000000101001110,0.78668229,0.00941520,5,0.68658814
335,335,0000000101001111,0.84509375,0.04258187,6,0.72466793
336,336,0000000101010000,0.42923438,0.00966500,3,0.36913773
337,337,0000000101010001,0.58108854,0.01703399,4,0.50091820
338,338,0000000101010010,0.64202083,0.00883333,4,0.56193250
339,339,0000000101010011,0.74081250,0.01183472,5,0.64069416
340,340,0000000101010100,0.61340625,0.00949682,4,0.53331128
341,341,0000000101010101,0.72202604,0.01059658,5,0.62192008
342,342,0000000101010110,0.76985937,0.04243680,5,0.66943501
343,343,0000000101010111,0.83585416,0.01279889,6,0.71572617
344,344,0000000101011000,0.62112500,0.05465319,4,0.54057847
345,345,0000000101011001,0.74003125,0.03114472,5,0.63971980
346,346,0000000101011010,0.79241146,0.01128249,5,0.69229863
347,347,0000000101011011,0.85298438,0.12981238,6,0.73168625
348,348,0000000101011100,0.75352604,0.01329267,5,0.65339312
349,349,0000000101011101,0.82706770,0.04796688,6,0.70658804
350,350,0000000101011110,0.86184895,0.01621480,6,0.74168681
351,351,0000000101011111,0.89936979,0.01213836,7,0.75924841
352,352,0000000101100000,0.46570312,0.15569424,3,0.40414618
353,353,0000000101100001,0.61725521,0.00955675,4,0.53715964
354,354,0000000101100010,0.65594271,0.00870965,4,0.57585561
355,355,0000000101100011,0.76184896,0.04379715,5,0.66141099
356,356,0000000101100100,0.58527604,0.00944260,4,0.50518161
357,357,0000000101100101,0.71060417,0.03703049,5,0.61023386
358,358,0000000101100110,0.74235937,0.01315833,5,0.64222779
359,359,0000000101100111,0.82314584,0.01121948,6,0.70303364
360,360,0000000101101000,0.65296354,0.14036833,4,0.57155986
361,361,0000000101101001,0.76382291,0.03993329,5,0.66342358
362,362,0000000101101010,0.79507812,0.04506242,5,0.69462750
363,363,0000000101101011,0.85687500,0.01108243,6,0.73676417
364,364,0000000101101100,0.72908333,0.03895115,5,0.62869382
365,365,0000000101101101,0.81733334,0.01217016,6,0.69721164
366,366,0000000101101110,0.84114063,0.01087385,6,0.72103189
367,367,0000000101101111,0.88836979,0.14473755,7,0.74692241
368,368,0000000101110000,0.66569271,0.05045356,4,0.58518817
369,369,0000000101110001,0.76647396,0.02751922,5,0.66619877
370,370,0000000101110010,0.79797916,0.01251142,5,0.69785405
371,371,0000000101110011,0.85314583,0.04517420,6,0.73269409
372,372,0000000101110100,0.73750000,0.04589377,5,0.63704106
373,373,0000000101110101,0.81646875,0.04065616,6,0.69606219
374,374,0000000101110110,0.84097396,0.01485659,6,0.72082539
375,375,0000000101110111,0.88548438,0.05491370,7,0.74493524
376,376,0000000101111000,0.78414583,0.01409174,5,0.68400491
377,377,0000000101111001,0.85111980,0.01173751,6,0.73100242
378,378,0000000101111010,0.87489583,0.05068173,6,0.75438901
379,379,0000000101111011,0.90791146,0.04553005,7,0.76745616
380,380,0000000101111100,0.82866667,0.13939929,6,0.70727267
381,381,0000000101111101,0.88147396,0.05538319,7,0.74092013
382,382,0000000101111110,0.89860937,0.01353055,7,0.75847407
383,383,0000000101111111,0.92506250,0.03881496,8,0.76467435
384,384,0000000110000000,0.25410416,0.01205781,2,0.21398359
385,385,0000000110000001,0.41027083,0.13939837,3,0.34887685
386,386,0000000110000010,0.50709896,0.00903200,3,0.44700864
387,387,0000000110000011,0.63128645,0.04584721,4,0.55082798
388,388,0000000110000100,0.43979688,0.04080235,3,0.37938885
389,389,0000000110000101,0.58540104,0.00889498,4,0.50531209
390,390,0000000110000110,0.67127083,0.00864276,4,0.59118441
391,391,0000000110000111,0.75025000,0.04112599,5,0.64983874
392,392,0000000110001000,0.48302083,0.00910435,3,0.42292979
393,393,0000000110001001,0.62390104,0.04367482,4,0.54346429
394,394,0000000110001010,0.70470312,0.00980215,4,0.62460510
395,395,0000000110001011,0.77913021,0.01002678,5,0.67902995
396,396,0000000110001100,0.64667187,0.00896498,4,0.56658222
397,397,0000000110001101,0.74480209,0.02768446,5,0.64452524
398,398,0000000110001110,0.79680208,0.01097719,5,0.69669231
399,399,0000000110001111,0.84755209,0.04557212,6,0.72709636
400,400,0000000110010000,0.44253646,0.01717226,3,0.38236473
401,401,0000000110010001,0.58341146,0.01086907,4,0.50330277
402,402,0000000110010010,0.66558334,0.00880151,4,0.58549532
403,403,0000000110010011,0.75203646,0.05487593,5,0.65148770
404,404,0000000110010100,0.60893749,0.00891808,4,0.52884831
405,405,0000000110010101,0.71998437,0.01404568,5,0.61984392
406,406,0000000110010110,0.77302604,0.01053862,5,0.67292065
407,407,0000000110010111,0.83115625,0.04041214,6,0.71075213
408,408,0000000110011000,0.65020312,0.03822928,4,0.56982083
409,409,0000000110011001,0.74908334,0.01040897,5,0.64897925
410,410,0000000110011010,0.80397917,0.01138175,5,0.70386535
411,411,0000000110011011,0.85847397,0.01195293,6,0.73835444
412,412,0000000110011100,0.75661459,0.01543640,5,0.65646022
413,413,0000000110011101,0.82930729,0.01130110,6,0.70919428
414,414,0000000110011110,0.86158334,0.05162759,6,0.74106706
415,415,0000000110011111,0.89785938,0.04861092,7,0.75737327
416,416,0000000110100000,0.46660937,0.04714718,3,0.40613790
417,417,0000000110100001,0.62076042,0.00932883,4,0.54066713
418,418,0000000110100010,0.67958855,0.00966871,4,0.59949186
419,419,0000000110100011,0.76785937,0.01166095,5,0.66774276
420,420,0000000110100100,0.59468229,0.00950033,4,0.51458729
421,421,0000000110100101,0.71468750,0.01412171,5,0.61454629
422,422,0000000110100110,0.76202083,0.01185223,5,0.66190231
423,423,0000000110100111,0.82719271,0.04251955,6,0.70676752
424,424,0000000110101000,0.66121354,0.01800110,4,0.58103352
425,425,0000000110101001,0.76425521,0.13817610,5,0.66287345
426,426,0000000110101010,0.80631251,0.04599478,5,0.70585256
427,427,0000000110101011,0.85930208,0.01223327,6,0.73917975
428,428,0000000110101100,0.74440105,0.03611603,5,0.64403988
429,429,0000000110101101,0.82378646,0.01194175,6,0.70366705
430,430,0000000110101110,0.85259375,0.05436916,6,0.73205006
431,431,0000000110101111,0.89047396,0.04833764,7,0.74999058
432,432,0000000110110000,0.66105729,0.14380550,4,0.57961924
433,433,0000000110110001,0.75840104,0.01074138,5,0.65829363
434,434,0000000110110010,0.79946354,0.01128510,5,0.69935069
435,435,0000000110110011,0.85411979,0.04236201,6,0.73369617
436,436,0000000110110100,0.73563021,0.04460164,5,0.63518419
437,437,0000000110110101,0.81026562,0.01271287,6,0.69013849
438,438,0000000110110110,0.84295312,0.01212526,6,0.72283187
439,439,0000000110110111,0.88151042,0.15102182,7,0.74000020
440,440,0000000110111000,0.78526042,0.01137149,5,0.68514670
441,441,0000000110111001,0.84857812,0.01369181,6,0.72844120
442,442,0000000110111010,0.87726041,0.04044816,6,0.75685593
443,443,0000000110111011,0.90815104,0.04479653,7,0.76770307
444,444,0000000110111100,0.83076042,0.04468903,6,0.71031353
445,445,0000000110111101,0.88145833,0.08418199,7,0.74061651
446,446,0000000110111110,0.90030729,0.01270336,7,0.76018026
447,447,0000000110111111,0.92575000,0.04004034,8,0.76534959
448,448,0000000111000000,0.46419792,0.00835180,3,0.40411440
449,449,0000000111000001,0.62052604,0.00958429,4,0.54043020
450,450,0000000111000010,0.67465104,0.00910754,4,0.59455996
