seed,best_fitness,best_bitstring
1000,0.97012195,111001111
1001,0.97012195,111001111
1002,0.97012195,111001111
1003,0.97012195,111001111
1004,0.97012195,111001111
1005,0.97012195,111001111
1006,0.97012195,111001111
1007,0.97012195,111001111
1008,0.97012195,111001111
1009,0.97012195,111001111
