seed,best_fitness,best_bitstring
1000,0.82601490,100000001000000
1001,0.82601490,100000001000000
1002,0.82601490,100000001000000
1003,0.82601490,100000001000000
1004,0.82601490,100000001000000
1005,0.82601490,100000001000000
1006,0.82601490,100000001000000
1007,0.82601490,100000001000000
1008,0.82601490,100000001000000
1009,0.82601490,100000001000000
