row,decimal,fitness,bitstring
8274,8273,4.00000000,0010000001010001
8275,8274,4.00000000,0010000001010010
8277,8276,4.00000000,0010000001010100
8281,8280,4.00000000,0010000001011000
8290,8289,4.00000000,0010000001100001
8291,8290,4.00000000,0010000001100010
8293,8292,4.00000000,0010000001100100
8297,8296,4.00000000,0010000001101000
8305,8304,4.00000000,0010000001110000
8324,8323,4.00000000,0010000010000011
8326,8325,4.00000000,0010000010000101
8327,8326,4.00000000,0010000010000110
8330,8329,4.00000000,0010000010001001
8331,8330,4.00000000,0010000010001010
8333,8332,4.00000000,0010000010001100
8338,8337,4.00000000,0010000010010001
8339,8338,4.00000000,0010000010010010
8341,8340,4.00000000,0010000010010100
8345,8344,4.00000000,0010000010011000
8354,8353,4.00000000,0010000010100001
8355,8354,4.00000000,0010000010100010
8357,8356,4.00000000,0010000010100100
8361,8360,4.00000000,0010000010101000
8369,8368,4.00000000,0010000010110000
8386,8385,4.00000000,0010000011000001
8387,8386,4.00000000,0010000011000010
8389,8388,4.00000000,0010000011000100
8393,8392,4.00000000,0010000011001000
8401,8400,4.00000000,0010000011010000
8417,8416,4.00000000,0010000011100000
8452,8451,4.00000000,0010000100000011
8454,8453,4.00000000,0010000100000101
8455,8454,4.00000000,0010000100000110
8458,8457,4.00000000,0010000100001001
8459,8458,4.00000000,0010000100001010
8461,8460,4.00000000,0010000100001100
8466,8465,4.00000000,0010000100010001
8467,8466,4.00000000,0010000100010010
8469,8468,4.00000000,0010000100010100
8473,8472,4.00000000,0010000100011000
8482,8481,4.00000000,0010000100100001
8483,8482,4.00000000,0010000100100010
8485,8484,4.00000000,0010000100100100
8489,8488,4.00000000,0010000100101000
8497,8496,4.00000000,0010000100110000
8514,8513,4.00000000,0010000101000001
8515,8514,4.00000000,0010000101000010
8517,8516,4.00000000,0010000101000100
8521,8520,4.00000000,0010000101001000
8529,8528,4.00000000,0010000101010000
8545,8544,4.00000000,0010000101100000
8578,8577,4.00000000,0010000110000001
8579,8578,4.00000000,0010000110000010
8581,8580,4.00000000,0010000110000100
8585,8584,4.00000000,0010000110001000
8593,8592,4.00000000,0010000110010000
8609,8608,4.00000000,0010000110100000
8641,8640,4.00000000,0010000111000000
8708,8707,4.00000000,0010001000000011
8710,8709,4.00000000,0010001000000101
8711,8710,4.00000000,0010001000000110
8714,8713,4.00000000,0010001000001001
8715,8714,4.00000000,0010001000001010
8717,8716,4.00000000,0010001000001100
8722,8721,4.00000000,0010001000010001
8723,8722,4.00000000,0010001000010010
8725,8724,4.00000000,0010001000010100
8729,8728,4.00000000,0010001000011000
8738,8737,4.00000000,0010001000100001
8739,8738,4.00000000,0010001000100010
8741,8740,4.00000000,0010001000100100
8745,8744,4.00000000,0010001000101000
8753,8752,4.00000000,0010001000110000
8770,8769,4.00000000,0010001001000001
8771,8770,4.00000000,0010001001000010
8773,8772,4.00000000,0010001001000100
8777,8776,4.00000000,0010001001001000
8785,8784,4.00000000,0010001001010000
8801,8800,4.00000000,0010001001100000
8834,8833,4.00000000,0010001010000001
8835,8834,4.00000000,0010001010000010
8837,8836,4.00000000,0010001010000100
8841,8840,4.00000000,0010001010001000
8849,8848,4.00000000,0010001010010000
8865,8864,4.00000000,0010001010100000
8897,8896,4.00000000,0010001011000000
8962,8961,4.00000000,0010001100000001
8963,8962,4.00000000,0010001100000010
8965,8964,4.00000000,0010001100000100
8969,8968,4.00000000,0010001100001000
8977,8976,4.00000000,0010001100010000
8993,8992,4.00000000,0010001100100000
9025,9024,4.00000000,0010001101000000
9089,9088,4.00000000,0010001110000000
9220,9219,4.00000000,0010010000000011
9222,9221,4.00000000,0010010000000101
9223,9222,4.00000000,0010010000000110
9226,9225,4.00000000,0010010000001001
9227,9226,4.00000000,0010010000001010
9229,9228,4.00000000,0010010000001100
9234,9233,4.00000000,0010010000010001
9235,9234,4.00000000,0010010000010010
9237,9236,4.00000000,0010010000010100
9241,9240,4.00000000,0010010000011000
9250,9249,4.00000000,0010010000100001
9251,9250,4.00000000,0010010000100010
9253,9252,4.00000000,0010010000100100
9257,9256,4.00000000,0010010000101000
9265,9264,4.00000000,0010010000110000
9282,9281,4.00000000,0010010001000001
9283,9282,4.00000000,0010010001000010
9285,9284,4.00000000,0010010001000100
9289,9288,4.00000000,0010010001001000
9297,9296,4.00000000,0010010001010000
9313,9312,4.00000000,0010010001100000
9346,9345,4.00000000,0010010010000001
9347,9346,4.00000000,0010010010000010
9349,9348,4.00000000,0010010010000100
9353,9352,4.00000000,0010010010001000
9361,9360,4.00000000,0010010010010000
9377,9376,4.00000000,0010010010100000
9409,9408,4.00000000,0010010011000000
9474,9473,4.00000000,0010010100000001
9475,9474,4.00000000,0010010100000010
9477,9476,4.00000000,0010010100000100
9481,9480,4.00000000,0010010100001000
9489,9488,4.00000000,0010010100010000
9505,9504,4.00000000,0010010100100000
9537,9536,4.00000000,0010010101000000
9601,9600,4.00000000,0010010110000000
9730,9729,4.00000000,0010011000000001
9731,9730,4.00000000,0010011000000010
9733,9732,4.00000000,0010011000000100
9737,9736,4.00000000,0010011000001000
9745,9744,4.00000000,0010011000010000
9761,9760,4.00000000,0010011000100000
9793,9792,4.00000000,0010011001000000
9857,9856,4.00000000,0010011010000000
9985,9984,4.00000000,0010011100000000
10240,10239,4.00000000,0010011111111111
10244,10243,4.00000000,0010100000000011
10246,10245,4.00000000,0010100000000101
10247,10246,4.00000000,0010100000000110
10250,10249,4.00000000,0010100000001001
10251,10250,4.00000000,0010100000001010
10253,10252,4.00000000,0010100000001100
10258,10257,4.00000000,0010100000010001
10259,10258,4.00000000,0010100000010010
10261,10260,4.00000000,0010100000010100
10265,10264,4.00000000,0010100000011000
10274,10273,4.00000000,0010100000100001
10275,10274,4.00000000,0010100000100010
10277,10276,4.00000000,0010100000100100
10281,10280,4.00000000,0010100000101000
10289,10288,4.00000000,0010100000110000
10306,10305,4.00000000,0010100001000001
10307,10306,4.00000000,0010100001000010
10309,10308,4.00000000,0010100001000100
10313,10312,4.00000000,0010100001001000
10321,10320,4.00000000,0010100001010000
10337,10336,4.00000000,0010100001100000
10370,10369,4.00000000,0010100010000001
10371,10370,4.00000000,0010100010000010
10373,10372,4.00000000,0010100010000100
10377,10376,4.00000000,0010100010001000
10385,10384,4.00000000,0010100010010000
10401,10400,4.00000000,0010100010100000
10433,10432,4.00000000,0010100011000000
10498,10497,4.00000000,0010100100000001
10499,10498,4.00000000,0010100100000010
10501,10500,4.00000000,0010100100000100
10505,10504,4.00000000,0010100100001000
10513,10512,4.00000000,0010100100010000
10529,10528,4.00000000,0010100100100000
10561,10560,4.00000000,0010100101000000
10625,10624,4.00000000,0010100110000000
10754,10753,4.00000000,0010101000000001
10755,10754,4.00000000,0010101000000010
10757,10756,4.00000000,0010101000000100
10761,10760,4.00000000,0010101000001000
10769,10768,4.00000000,0010101000010000
10785,10784,4.00000000,0010101000100000
10817,10816,4.00000000,0010101001000000
10881,10880,4.00000000,0010101010000000
11009,11008,4.00000000,0010101100000000
11264,11263,4.00000000,0010101111111111
11266,11265,4.00000000,0010110000000001
11267,11266,4.00000000,0010110000000010
11269,11268,4.00000000,0010110000000100
11273,11272,4.00000000,0010110000001000
11281,11280,4.00000000,0010110000010000
11297,11296,4.00000000,0010110000100000
11329,11328,4.00000000,0010110001000000
11393,11392,4.00000000,0010110010000000
11521,11520,4.00000000,0010110100000000
11776,11775,4.00000000,0010110111111111
11777,11776,4.00000000,0010111000000000
12032,12031,4.00000000,0010111011111111
12160,12159,4.00000000,0010111101111111
12224,12223,4.00000000,0010111110111111
12256,12255,4.00000000,0010111111011111
12272,12271,4.00000000,0010111111101111
12280,12279,4.00000000,0010111111110111
12284,12283,4.00000000,0010111111111011
12286,12285,4.00000000,0010111111111101
12287,12286,4.00000000,0010111111111110
12292,12291,4.00000000,0011000000000011
12294,12293,4.00000000,0011000000000101
12295,12294,4.00000000,0011000000000110
12298,12297,4.00000000,0011000000001001
12299,12298,4.00000000,0011000000001010
12301,12300,4.00000000,0011000000001100
12306,12305,4.00000000,0011000000010001
12307,12306,4.00000000,0011000000010010
12309,12308,4.00000000,0011000000010100
12313,12312,4.00000000,0011000000011000
12322,12321,4.00000000,0011000000100001
12323,12322,4.00000000,0011000000100010
12325,12324,4.00000000,0011000000100100
12329,12328,4.00000000,0011000000101000
12337,12336,4.00000000,0011000000110000
12354,12353,4.00000000,0011000001000001
12355,12354,4.00000000,0011000001000010
12357,12356,4.00000000,0011000001000100
12361,12360,4.00000000,0011000001001000
12369,12368,4.00000000,0011000001010000
12385,12384,4.00000000,0011000001100000
12418,12417,4.00000000,0011000010000001
12419,12418,4.00000000,0011000010000010
12421,12420,4.00000000,0011000010000100
12425,12424,4.00000000,0011000010001000
12433,12432,4.00000000,0011000010010000
12449,12448,4.00000000,0011000010100000
12481,12480,4.00000000,0011000011000000
12546,12545,4.00000000,0011000100000001
12547,12546,4.00000000,0011000100000010
12549,12548,4.00000000,0011000100000100
12553,12552,4.00000000,0011000100001000
12561,12560,4.00000000,0011000100010000
12577,12576,4.00000000,0011000100100000
12609,12608,4.00000000,0011000101000000
12673,12672,4.00000000,0011000110000000
12802,12801,4.00000000,0011001000000001
12803,12802,4.00000000,0011001000000010
12805,12804,4.00000000,0011001000000100
12809,12808,4.00000000,0011001000001000
12817,12816,4.00000000,0011001000010000
12833,12832,4.00000000,0011001000100000
12865,12864,4.00000000,0011001001000000
12929,12928,4.00000000,0011001010000000
13057,13056,4.00000000,0011001100000000
13312,13311,4.00000000,0011001111111111
13314,13313,4.00000000,0011010000000001
13315,13314,4.00000000,0011010000000010
13317,13316,4.00000000,0011010000000100
13321,13320,4.00000000,0011010000001000
13329,13328,4.00000000,0011010000010000
13345,13344,4.00000000,0011010000100000
13377,13376,4.00000000,0011010001000000
13441,13440,4.00000000,0011010010000000
13569,13568,4.00000000,0011010100000000
13824,13823,4.00000000,0011010111111111
13825,13824,4.00000000,0011011000000000
14080,14079,4.00000000,0011011011111111
14208,14207,4.00000000,0011011101111111
14272,14271,4.00000000,0011011110111111
14304,14303,4.00000000,0011011111011111
14320,14319,4.00000000,0011011111101111
14328,14327,4.00000000,0011011111110111
14332,14331,4.00000000,0011011111111011
14334,14333,4.00000000,0011011111111101
14335,14334,4.00000000,0011011111111110
14338,14337,4.00000000,0011100000000001
14339,14338,4.00000000,0011100000000010
14341,14340,4.00000000,0011100000000100
14345,14344,4.00000000,0011100000001000
14353,14352,4.00000000,0011100000010000
14369,14368,4.00000000,0011100000100000
14401,14400,4.00000000,0011100001000000
14465,14464,4.00000000,0011100010000000
14593,14592,4.00000000,0011100100000000
14848,14847,4.00000000,0011100111111111
14849,14848,4.00000000,0011101000000000
15104,15103,4.00000000,0011101011111111
15232,15231,4.00000000,0011101101111111
15296,15295,4.00000000,0011101110111111
15328,15327,4.00000000,0011101111011111
15344,15343,4.00000000,0011101111101111
15352,15351,4.00000000,0011101111110111
15356,15355,4.00000000,0011101111111011
15358,15357,4.00000000,0011101111111101
15359,15358,4.00000000,0011101111111110
15361,15360,4.00000000,0011110000000000
15616,15615,4.00000000,0011110011111111
15744,15743,4.00000000,0011110101111111
15808,15807,4.00000000,0011110110111111
15840,15839,4.00000000,0011110111011111
15856,15855,4.00000000,0011110111101111
15864,15863,4.00000000,0011110111110111
15868,15867,4.00000000,0011110111111011
15870,15869,4.00000000,0011110111111101
15871,15870,4.00000000,0011110111111110
16000,15999,4.00000000,0011111001111111
16064,16063,4.00000000,0011111010111111
16096,16095,4.00000000,0011111011011111
16112,16111,4.00000000,0011111011101111
16120,16119,4.00000000,0011111011110111
16124,16123,4.00000000,0011111011111011
16126,16125,4.00000000,0011111011111101
16127,16126,4.00000000,0011111011111110
16192,16191,4.00000000,0011111100111111
16224,16223,4.00000000,0011111101011111
16240,16239,4.00000000,0011111101101111
16248,16247,4.00000000,0011111101110111
16252,16251,4.00000000,0011111101111011
16254,16253,4.00000000,0011111101111101
16255,16254,4.00000000,0011111101111110
16288,16287,4.00000000,0011111110011111
16304,16303,4.00000000,0011111110101111
16312,16311,4.00000000,0011111110110111
16316,16315,4.00000000,0011111110111011
16318,16317,4.00000000,0011111110111101
16319,16318,4.00000000,0011111110111110
16336,16335,4.00000000,0011111111001111
16344,16343,4.00000000,0011111111010111
16348,16347,4.00000000,0011111111011011
16350,16349,4.00000000,0011111111011101
16351,16350,4.00000000,0011111111011110
16360,16359,4.00000000,0011111111100111
16364,16363,4.00000000,0011111111101011
16366,16365,4.00000000,0011111111101101
16367,16366,4.00000000,0011111111101110
16372,16371,4.00000000,0011111111110011
16374,16373,4.00000000,0011111111110101
16375,16374,4.00000000,0011111111110110
16378,16377,4.00000000,0011111111111001
16379,16378,4.00000000,0011111111111010
16381,16380,4.00000000,0011111111111100
16392,16391,4.00000000,0100000000000111
16396,16395,4.00000000,0100000000001011
16398,16397,4.00000000,0100000000001101
16399,16398,4.00000000,0100000000001110
16404,16403,4.00000000,0100000000010011
16406,16405,4.00000000,0100000000010101
16407,16406,4.00000000,0100000000010110
16410,16409,4.00000000,0100000000011001
16411,16410,4.00000000,0100000000011010
16413,16412,4.00000000,0100000000011100
16420,16419,4.00000000,0100000000100011
16422,16421,4.00000000,0100000000100101
16423,16422,4.00000000,0100000000100110
16426,16425,4.00000000,0100000000101001
16427,16426,4.00000000,0100000000101010
16429,16428,4.00000000,0100000000101100
16434,16433,4.00000000,0100000000110001
16435,16434,4.00000000,0100000000110010
16437,16436,4.00000000,0100000000110100
16441,16440,4.00000000,0100000000111000
16452,16451,4.00000000,0100000001000011
16454,16453,4.00000000,0100000001000101
16455,16454,4.00000000,0100000001000110
16458,16457,4.00000000,0100000001001001
16459,16458,4.00000000,0100000001001010
16461,16460,4.00000000,0100000001001100
16466,16465,4.00000000,0100000001010001
16467,16466,4.00000000,0100000001010010
16469,16468,4.00000000,0100000001010100
16473,16472,4.00000000,0100000001011000
16482,16481,4.00000000,0100000001100001
16483,16482,4.00000000,0100000001100010
16485,16484,4.00000000,0100000001100100
16489,16488,4.00000000,0100000001101000
16497,16496,4.00000000,0100000001110000
16516,16515,4.00000000,0100000010000011
16518,16517,4.00000000,0100000010000101
16519,16518,4.00000000,0100000010000110
16522,16521,4.00000000,0100000010001001
16523,16522,4.00000000,0100000010001010
16525,16524,4.00000000,0100000010001100
16530,16529,4.00000000,0100000010010001
16531,16530,4.00000000,0100000010010010
16533,16532,4.00000000,0100000010010100
16537,16536,4.00000000,0100000010011000
16546,16545,4.00000000,0100000010100001
16547,16546,4.00000000,0100000010100010
16549,16548,4.00000000,0100000010100100
16553,16552,4.00000000,0100000010101000
16561,16560,4.00000000,0100000010110000
16578,16577,4.00000000,0100000011000001
16579,16578,4.00000000,0100000011000010
16581,16580,4.00000000,0100000011000100
16585,16584,4.00000000,0100000011001000
16593,16592,4.00000000,0100000011010000
16609,16608,4.00000000,0100000011100000
16644,16643,4.00000000,0100000100000011
16646,16645,4.00000000,0100000100000101
16647,16646,4.00000000,0100000100000110
16650,16649,4.00000000,0100000100001001
16651,16650,4.00000000,0100000100001010
16653,16652,4.00000000,0100000100001100
16658,16657,4.00000000,0100000100010001
16659,16658,4.00000000,0100000100010010
16661,16660,4.00000000,0100000100010100
16665,16664,4.00000000,0100000100011000
16674,16673,4.00000000,0100000100100001
16675,16674,4.00000000,0100000100100010
16677,16676,4.00000000,0100000100100100
16681,16680,4.00000000,0100000100101000
16689,16688,4.00000000,0100000100110000
16706,16705,4.00000000,0100000101000001
16707,16706,4.00000000,0100000101000010
16709,16708,4.00000000,0100000101000100
16713,16712,4.00000000,0100000101001000
16721,16720,4.00000000,0100000101010000
16737,16736,4.00000000,0100000101100000
16770,16769,4.00000000,0100000110000001
16771,16770,4.00000000,0100000110000010
16773,16772,4.00000000,0100000110000100
16777,16776,4.00000000,0100000110001000
16785,16784,4.00000000,0100000110010000
16801,16800,4.00000000,0100000110100000
16833,16832,4.00000000,0100000111000000
16900,16899,4.00000000,0100001000000011
16902,16901,4.00000000,0100001000000101
16903,16902,4.00000000,0100001000000110
16906,16905,4.00000000,0100001000001001
16907,16906,4.00000000,0100001000001010
16909,16908,4.00000000,0100001000001100
16914,16913,4.00000000,0100001000010001
16915,16914,4.00000000,0100001000010010
16917,16916,4.00000000,0100001000010100
16921,16920,4.00000000,0100001000011000
16930,16929,4.00000000,0100001000100001
16931,16930,4.00000000,0100001000100010
16933,16932,4.00000000,0100001000100100
16937,16936,4.00000000,0100001000101000
16945,16944,4.00000000,0100001000110000
16962,16961,4.00000000,0100001001000001
16963,16962,4.00000000,0100001001000010
16965,16964,4.00000000,0100001001000100
16969,16968,4.00000000,0100001001001000
16977,16976,4.00000000,0100001001010000
16993,16992,4.00000000,0100001001100000
17026,17025,4.00000000,0100001010000001
17027,17026,4.00000000,0100001010000010
17029,17028,4.00000000,0100001010000100
17033,17032,4.00000000,0100001010001000
17041,17040,4.00000000,0100001010010000
17057,17056,4.00000000,0100001010100000
17089,17088,4.00000000,0100001011000000
17154,17153,4.00000000,0100001100000001
17155,17154,4.00000000,0100001100000010
17157,17156,4.00000000,0100001100000100
17161,17160,4.00000000,0100001100001000
17169,17168,4.00000000,0100001100010000
17185,17184,4.00000000,0100001100100000
17217,17216,4.00000000,0100001101000000
17281,17280,4.00000000,0100001110000000
17412,17411,4.00000000,0100010000000011
17414,17413,4.00000000,0100010000000101
17415,17414,4.00000000,0100010000000110
17418,17417,4.00000000,0100010000001001
17419,17418,4.00000000,0100010000001010
17421,17420,4.00000000,0100010000001100
17426,17425,4.00000000,0100010000010001
17427,17426,4.00000000,0100010000010010
17429,17428,4.00000000,0100010000010100
17433,17432,4.00000000,0100010000011000
17442,17441,4.00000000,0100010000100001
17443,17442,4.00000000,0100010000100010
17445,17444,4.00000000,0100010000100100
17449,17448,4.00000000,0100010000101000
17457,17456,4.00000000,0100010000110000
17474,17473,4.00000000,0100010001000001
17475,17474,4.00000000,0100010001000010
17477,17476,4.00000000,0100010001000100
17481,17480,4.00000000,0100010001001000
17489,17488,4.00000000,0100010001010000
17505,17504,4.00000000,0100010001100000
17538,17537,4.00000000,0100010010000001
17539,17538,4.00000000,0100010010000010
17541,17540,4.00000000,0100010010000100
17545,17544,4.00000000,0100010010001000
17553,17552,4.00000000,0100010010010000
17569,17568,4.00000000,0100010010100000
17601,17600,4.00000000,0100010011000000
17666,17665,4.00000000,0100010100000001
17667,17666,4.00000000,0100010100000010
17669,17668,4.00000000,0100010100000100
17673,17672,4.00000000,0100010100001000
17681,17680,4.00000000,0100010100010000
17697,17696,4.00000000,0100010100100000
17729,17728,4.00000000,0100010101000000
17793,17792,4.00000000,0100010110000000
17922,17921,4.00000000,0100011000000001
17923,17922,4.00000000,0100011000000010
17925,17924,4.00000000,0100011000000100
17929,17928,4.00000000,0100011000001000
17937,17936,4.00000000,0100011000010000
17953,17952,4.00000000,0100011000100000
17985,17984,4.00000000,0100011001000000
18049,18048,4.00000000,0100011010000000
18177,18176,4.00000000,0100011100000000
18432,18431,4.00000000,0100011111111111
18436,18435,4.00000000,0100100000000011
18438,18437,4.00000000,0100100000000101
18439,18438,4.00000000,0100100000000110
18442,18441,4.00000000,0100100000001001
18443,18442,4.00000000,0100100000001010
18445,18444,4.00000000,0100100000001100
18450,18449,4.00000000,0100100000010001
18451,18450,4.00000000,0100100000010010
18453,18452,4.00000000,0100100000010100
18457,18456,4.00000000,0100100000011000
18466,18465,4.00000000,0100100000100001
18467,18466,4.00000000,0100100000100010
18469,18468,4.00000000,0100100000100100
18473,18472,4.00000000,0100100000101000
18481,18480,4.00000000,0100100000110000
18498,18497,4.00000000,0100100001000001
18499,18498,4.00000000,0100100001000010
18501,18500,4.00000000,0100100001000100
18505,18504,4.00000000,0100100001001000
18513,18512,4.00000000,0100100001010000
18529,18528,4.00000000,0100100001100000
18562,18561,4.00000000,0100100010000001
18563,18562,4.00000000,0100100010000010
18565,18564,4.00000000,0100100010000100
18569,18568,4.00000000,0100100010001000
18577,18576,4.00000000,0100100010010000
18593,18592,4.00000000,0100100010100000
18625,18624,4.00000000,0100100011000000
18690,18689,4.00000000,0100100100000001
18691,18690,4.00000000,0100100100000010
18693,18692,4.00000000,0100100100000100
18697,18696,4.00000000,0100100100001000
18705,18704,4.00000000,0100100100010000
18721,18720,4.00000000,0100100100100000
18753,18752,4.00000000,0100100101000000
18817,18816,4.00000000,0100100110000000
18946,18945,4.00000000,0100101000000001
18947,18946,4.00000000,0100101000000010
18949,18948,4.00000000,0100101000000100
18953,18952,4.00000000,0100101000001000
18961,18960,4.00000000,0100101000010000
18977,18976,4.00000000,0100101000100000
19009,19008,4.00000000,0100101001000000
19073,19072,4.00000000,0100101010000000
19201,19200,4.00000000,0100101100000000
19456,19455,4.00000000,0100101111111111
19458,19457,4.00000000,0100110000000001
19459,19458,4.00000000,0100110000000010
19461,19460,4.00000000,0100110000000100
19465,19464,4.00000000,0100110000001000
19473,19472,4.00000000,0100110000010000
19489,19488,4.00000000,0100110000100000
19521,19520,4.00000000,0100110001000000
19585,19584,4.00000000,0100110010000000
19713,19712,4.00000000,0100110100000000
19968,19967,4.00000000,0100110111111111
19969,19968,4.00000000,0100111000000000
20224,20223,4.00000000,0100111011111111
20352,20351,4.00000000,0100111101111111
20416,20415,4.00000000,0100111110111111
20448,20447,4.00000000,0100111111011111
20464,20463,4.00000000,0100111111101111
20472,20471,4.00000000,0100111111110111
20476,20475,4.00000000,0100111111111011
20478,20477,4.00000000,0100111111111101
20479,20478,4.00000000,0100111111111110
20484,20483,4.00000000,0101000000000011
20486,20485,4.00000000,0101000000000101
20487,20486,4.00000000,0101000000000110
20490,20489,4.00000000,0101000000001001
20491,20490,4.00000000,0101000000001010
20493,20492,4.00000000,0101000000001100
20498,20497,4.00000000,0101000000010001
20499,20498,4.00000000,0101000000010010
20501,20500,4.00000000,0101000000010100
20505,20504,4.00000000,0101000000011000
20514,20513,4.00000000,0101000000100001
20515,20514,4.00000000,0101000000100010
20517,20516,4.00000000,0101000000100100
20521,20520,4.00000000,0101000000101000
20529,20528,4.00000000,0101000000110000
20546,20545,4.00000000,0101000001000001
20547,20546,4.00000000,0101000001000010
20549,20548,4.00000000,0101000001000100
20553,20552,4.00000000,0101000001001000
20561,20560,4.00000000,0101000001010000
20577,20576,4.00000000,0101000001100000
20610,20609,4.00000000,0101000010000001
20611,20610,4.00000000,0101000010000010
20613,20612,4.00000000,0101000010000100
20617,20616,4.00000000,0101000010001000
20625,20624,4.00000000,0101000010010000
20641,20640,4.00000000,0101000010100000
20673,20672,4.00000000,0101000011000000
20738,20737,4.00000000,0101000100000001
20739,20738,4.00000000,0101000100000010
20741,20740,4.00000000,0101000100000100
20745,20744,4.00000000,0101000100001000
20753,20752,4.00000000,0101000100010000
20769,20768,4.00000000,0101000100100000
20801,20800,4.00000000,0101000101000000
20865,20864,4.00000000,0101000110000000
20994,20993,4.00000000,0101001000000001
20995,20994,4.00000000,0101001000000010
20997,20996,4.00000000,0101001000000100
21001,21000,4.00000000,0101001000001000
21009,21008,4.00000000,0101001000010000
21025,21024,4.00000000,0101001000100000
21057,21056,4.00000000,0101001001000000
21121,21120,4.00000000,0101001010000000
21249,21248,4.00000000,0101001100000000
21504,21503,4.00000000,0101001111111111
21506,21505,4.00000000,0101010000000001
21507,21506,4.00000000,0101010000000010
21509,21508,4.00000000,0101010000000100
21513,21512,4.00000000,0101010000001000
21521,21520,4.00000000,0101010000010000
21537,21536,4.00000000,0101010000100000
21569,21568,4.00000000,0101010001000000
21633,21632,4.00000000,0101010010000000
21761,21760,4.00000000,0101010100000000
22016,22015,4.00000000,0101010111111111
22017,22016,4.00000000,0101011000000000
22272,22271,4.00000000,0101011011111111
22400,22399,4.00000000,0101011101111111
22464,22463,4.00000000,0101011110111111
22496,22495,4.00000000,0101011111011111
22512,22511,4.00000000,0101011111101111
22520,22519,4.00000000,0101011111110111
22524,22523,4.00000000,0101011111111011
22526,22525,4.00000000,0101011111111101
22527,22526,4.00000000,0101011111111110
22530,22529,4.00000000,0101100000000001
22531,22530,4.00000000,0101100000000010
22533,22532,4.00000000,0101100000000100
22537,22536,4.00000000,0101100000001000
22545,22544,4.00000000,0101100000010000
22561,22560,4.00000000,0101100000100000
22593,22592,4.00000000,0101100001000000
22657,22656,4.00000000,0101100010000000
22785,22784,4.00000000,0101100100000000
23040,23039,4.00000000,0101100111111111
23041,23040,4.00000000,0101101000000000
23296,23295,4.00000000,0101101011111111
23424,23423,4.00000000,0101101101111111
23488,23487,4.00000000,0101101110111111
23520,23519,4.00000000,0101101111011111
23536,23535,4.00000000,0101101111101111
23544,23543,4.00000000,0101101111110111
23548,23547,4.00000000,0101101111111011
23550,23549,4.00000000,0101101111111101
23551,23550,4.00000000,0101101111111110
23553,23552,4.00000000,0101110000000000
23808,23807,4.00000000,0101110011111111
23936,23935,4.00000000,0101110101111111
24000,23999,4.00000000,0101110110111111
24032,24031,4.00000000,0101110111011111
24048,24047,4.00000000,0101110111101111
24056,24055,4.00000000,0101110111110111
24060,24059,4.00000000,0101110111111011
24062,24061,4.00000000,0101110111111101
24063,24062,4.00000000,0101110111111110
24192,24191,4.00000000,0101111001111111
24256,24255,4.00000000,0101111010111111
24288,24287,4.00000000,0101111011011111
24304,24303,4.00000000,0101111011101111
24312,24311,4.00000000,0101111011110111
24316,24315,4.00000000,0101111011111011
24318,24317,4.00000000,0101111011111101
24319,24318,4.00000000,0101111011111110
24384,24383,4.00000000,0101111100111111
24416,24415,4.00000000,0101111101011111
24432,24431,4.00000000,0101111101101111
24440,24439,4.00000000,0101111101110111
24444,24443,4.00000000,0101111101111011
24446,24445,4.00000000,0101111101111101
24447,24446,4.00000000,0101111101111110
24480,24479,4.00000000,0101111110011111
24496,24495,4.00000000,0101111110101111
24504,24503,4.00000000,0101111110110111
24508,24507,4.00000000,0101111110111011
24510,24509,4.00000000,0101111110111101
24511,24510,4.00000000,0101111110111110
24528,24527,4.00000000,0101111111001111
24536,24535,4.00000000,0101111111010111
24540,24539,4.00000000,0101111111011011
24542,24541,4.00000000,0101111111011101
24543,24542,4.00000000,0101111111011110
24552,24551,4.00000000,0101111111100111
24556,24555,4.00000000,0101111111101011
24558,24557,4.00000000,0101111111101101
24559,24558,4.00000000,0101111111101110
24564,24563,4.00000000,0101111111110011
24566,24565,4.00000000,0101111111110101
24567,24566,4.00000000,0101111111110110
24570,24569,4.00000000,0101111111111001
24571,24570,4.00000000,0101111111111010
24573,24572,4.00000000,0101111111111100
24580,24579,4.00000000,0110000000000011
24582,24581,4.00000000,0110000000000101
24583,24582,4.00000000,0110000000000110
24586,24585,4.00000000,0110000000001001
24587,24586,4.00000000,0110000000001010
24589,24588,4.00000000,0110000000001100
24594,24593,4.00000000,0110000000010001
24595,24594,4.00000000,0110000000010010
24597,24596,4.00000000,0110000000010100
24601,24600,4.00000000,0110000000011000
24610,24609,4.00000000,0110000000100001
24611,24610,4.00000000,0110000000100010
24613,24612,4.00000000,0110000000100100
24617,24616,4.00000000,0110000000101000
24625,24624,4.00000000,0110000000110000
24642,24641,4.00000000,0110000001000001
24643,24642,4.00000000,0110000001000010
24645,24644,4.00000000,0110000001000100
24649,24648,4.00000000,0110000001001000
24657,24656,4.00000000,0110000001010000
24673,24672,4.00000000,0110000001100000
24706,24705,4.00000000,0110000010000001
24707,24706,4.00000000,0110000010000010
24709,24708,4.00000000,0110000010000100
24713,24712,4.00000000,0110000010001000
24721,24720,4.00000000,0110000010010000
24737,24736,4.00000000,0110000010100000
24769,24768,4.00000000,0110000011000000
24834,24833,4.00000000,0110000100000001
24835,24834,4.00000000,0110000100000010
24837,24836,4.00000000,0110000100000100
24841,24840,4.00000000,0110000100001000
24849,24848,4.00000000,0110000100010000
24865,24864,4.00000000,0110000100100000
