seed,best_fitness,best_bitstring
1000,0.84103182,000000001000000
1001,0.84103182,000000001000000
1002,0.84103182,000000001000000
1003,0.84103182,000000001000000
1004,0.84103182,000000001000000
1005,0.84103182,000000001000000
1006,0.84103182,000000001000000
1007,0.84103182,000000001000000
1008,0.84103182,000000001000000
1009,0.84103182,000000001000000
