seed,best_fitness,best_bitstring
1000,0.95633334,0000011111111111
1001,0.95633334,0000011111111111
1002,0.95633334,0000011111111111
1003,0.95633334,0000011111111111
1004,0.95633334,0000011111111111
1005,0.95633334,0000011111111111
1006,0.95633334,0000011111111111
1007,0.95633334,0000011111111111
1008,0.95633334,0000011111111111
1009,0.95633334,0000011111111111
