row,decimal,bitstring,accuracy,normalized_time,active_features,penalized_fitness
18433,18433,0100100000000001,0.15666146,0.05385356,3,0.09127610
18434,18434,0100100000000010,0.23518229,0.02105763,3,0.17307653
18435,18435,0100100000000011,0.35432291,0.03744716,4,0.27057820
18436,18436,0100100000000100,0.22778125,0.00969895,3,0.16681136
18437,18437,0100100000000101,0.34154688,0.06670942,4,0.25487594
18438,18438,0100100000000110,0.45081250,0.03253422,4,0.36755908
18439,18439,0100100000000111,0.55686459,0.43877578,5,0.41298701
18440,18440,0100100000001000,0.21225521,0.03107874,3,0.14914733
18441,18441,0100100000001001,0.33422917,0.18538356,4,0.23569081
18442,18442,0100100000001010,0.43891146,0.02227264,4,0.35668419
18443,18443,0100100000001011,0.54838021,0.04202345,5,0.44417786
18444,18444,0100100000001100,0.42198958,0.00795190,4,0.34119439
18445,18445,0100100000001101,0.53131250,0.03665477,5,0.42764703
18446,18446,0100100000001110,0.61090625,0.03332048,5,0.50757420
18447,18447,0100100000001111,0.68764584,0.55231872,6,0.51241396
18448,18448,0100100000010000,0.21518750,0.05375547,3,0.14981195
18449,18449,0100100000010001,0.33203646,0.03107339,4,0.24892912
18450,18450,0100100000010010,0.43596354,0.03723843,4,0.35223970
18451,18451,0100100000010011,0.54045313,0.12257358,5,0.42819577
18452,18452,0100100000010100,0.41966146,0.03291097,4,0.33637036
18453,18453,0100100000010101,0.51590625,0.01470497,5,0.41443576
18454,18454,0100100000010110,0.62429166,0.13203267,5,0.51108840
18455,18455,0100100000010111,0.68950520,0.01136003,6,0.56836920
18456,18456,0100100000011000,0.40438021,0.01034443,4,0.32334576
18457,18457,0100100000011001,0.51513021,0.03484443,5,0.41164576
18458,18458,0100100000011010,0.61234896,0.01130808,5,0.51121815
18459,18459,0100100000011011,0.69675000,0.01070237,6,0.57567976
18460,18460,0100100000011100,0.58938021,0.02402581,5,0.48697763
18461,18461,0100100000011101,0.66939583,0.03565715,6,0.54583012
18462,18462,0100100000011110,0.73575521,0.03948627,6,0.61180658
18463,18463,0100100000011111,0.79208333,0.57203146,7,0.59488019
18464,18464,0100100000100000,0.22173437,0.03705746,3,0.15802863
18465,18465,0100100000100001,0.35151042,0.00809980,4,0.27070044
18466,18466,0100100000100010,0.43737500,0.03042874,4,0.35433213
18467,18467,0100100000100011,0.55116666,0.11940212,5,0.43922645
18468,18468,0100100000100100,0.37448958,0.00996783,4,0.29349280
18469,18469,0100100000100101,0.49943750,0.01084944,5,0.39835255
18470,18470,0100100000100110,0.57434896,0.01021701,5,0.47332726
18471,18471,0100100000100111,0.67073437,0.13152283,6,0.53758209
18472,18472,0100100000101000,0.42683854,0.00859929,4,0.34597861
18473,18473,0100100000101001,0.54926562,0.01095257,5,0.44817036
18474,18474,0100100000101010,0.61010417,0.01329060,5,0.50877511
18475,18475,0100100000101011,0.70382291,0.01069618,6,0.58275329
18476,18476,0100100000101100,0.54520313,0.00967249,5,0.44423588
18477,18477,0100100000101101,0.64416667,0.01093554,6,0.52307312
18478,18478,0100100000101110,0.69608854,0.04104644,6,0.57198390
18479,18479,0100100000101111,0.76604166,0.04078837,7,0.62196283
18480,18480,0100100000110000,0.42566146,0.02625444,4,0.34303601
18481,18481,0100100000110001,0.53272917,0.02144431,5,0.43058474
18482,18482,0100100000110010,0.61726041,0.06106953,5,0.51115346
18483,18483,0100100000110011,0.69730208,0.01248116,6,0.57605397
18484,18484,0100100000110100,0.53969791,0.02819309,5,0.43687860
18485,18485,0100100000110101,0.63170312,0.04516460,6,0.50718666
18486,18486,0100100000110110,0.70776042,0.13191129,6,0.57456929
18487,18487,0100100000110111,0.76961458,0.01216065,7,0.62839852
18488,18488,0100100000111000,0.60007813,0.04040718,5,0.49603741
18489,18489,0100100000111001,0.68705729,0.04069262,6,0.56298803
18490,18490,0100100000111010,0.74011458,0.12489100,6,0.60762548
18491,18491,0100100000111011,0.79718750,0.05866731,7,0.65132076
18492,18492,0100100000111100,0.67653646,0.01309658,6,0.55522680
18493,18493,0100100000111101,0.74475521,0.01219793,7,0.60353542
18494,18494,0100100000111110,0.79324479,0.01194163,7,0.65205063
18495,18495,0100100000111111,0.83736458,0.45143664,8,0.63222091
18496,18496,0100100001000000,0.19372396,0.03770858,3,0.12995310
18497,18497,0100100001000001,0.33342708,0.00862075,4,0.25256501
18498,18498,0100100001000010,0.42319792,0.12855392,4,0.33034253
18499,18499,0100100001000011,0.54442188,0.01068804,5,0.44335307
18500,18500,0100100001000100,0.37446354,0.00859496,4,0.29360405
18501,18501,0100100001000101,0.51170312,0.01098638,5,0.41060449
18502,18502,0100100001000110,0.59650000,0.01088831,5,0.49541117
18503,18503,0100100001000111,0.68946875,0.01012486,6,0.56845626
18504,18504,0100100001001000,0.36898437,0.00857599,4,0.28812678
18505,18505,0100100001001001,0.51135417,0.13108534,5,0.39824564
18506,18506,0100100001001010,0.58849479,0.05406538,5,0.48308825
18507,18507,0100100001001011,0.68555208,0.01939455,6,0.56361262
18508,18508,0100100001001100,0.56156771,0.01050636,5,0.46051707
18509,18509,0100100001001101,0.66692709,0.01017130,6,0.54590996
18510,18510,0100100001001110,0.71309896,0.01143984,6,0.59195498
18511,18511,0100100001001111,0.77835937,0.04932107,7,0.63342727
18512,18512,0100100001010000,0.38037500,0.01011772,4,0.29936323
18513,18513,0100100001010001,0.50959375,0.03520597,5,0.40607315
18514,18514,0100100001010010,0.58921354,0.01881387,5,0.48733216
18515,18515,0100100001010011,0.67805729,0.01079143,6,0.55697815
18516,18516,0100100001010100,0.55808854,0.01102309,5,0.45698623
18517,18517,0100100001010101,0.65497396,0.05836368,6,0.52913759
18518,18518,0100100001010110,0.72895833,0.04159539,6,0.60479879
18519,18519,0100100001010111,0.78721875,0.04036279,7,0.64318247
18520,18520,0100100001011000,0.55900521,0.06983521,5,0.45202169
18521,18521,0100100001011001,0.66121875,0.01028208,6,0.54019054
18522,18522,0100100001011010,0.71912500,0.01203213,6,0.59792179
18523,18523,0100100001011011,0.78413021,0.08145895,7,0.63598432
18524,18524,0100100001011100,0.70055208,0.02670705,6,0.57788138
18525,18525,0100100001011101,0.76843750,0.09500646,7,0.61893685
18526,18526,0100100001011110,0.80881771,0.14444224,7,0.65437348
18527,18527,0100100001011111,0.84974479,0.01299002,8,0.68844579
18528,18528,0100100001100000,0.38886458,0.04657644,4,0.30420694
18529,18529,0100100001100001,0.52190625,0.01077755,5,0.42082849
18530,18530,0100100001100010,0.58667187,0.14097147,5,0.47257473
18531,18531,0100100001100011,0.68677083,0.01091406,6,0.56567942
18532,18532,0100100001100100,0.52028645,0.01283337,5,0.41900312
18533,18533,0100100001100101,0.63425000,0.01356181,6,0.51289382
18534,18534,0100100001100110,0.68904167,0.01697336,6,0.56734433
18535,18535,0100100001100111,0.76377604,0.13856906,7,0.60991914
18536,18536,0100100001101000,0.57182292,0.01079227,5,0.47074369
18537,18537,0100100001101001,0.67979167,0.01174457,6,0.55861721
18538,18538,0100100001101010,0.71077604,0.01327919,6,0.58944813
18539,18539,0100100001101011,0.78352083,0.01239292,7,0.64228154
18540,18540,0100100001101100,0.66337500,0.01110970,6,0.54226403
18541,18541,0100100001101101,0.74694270,0.01331261,7,0.60561144
18542,18542,0100100001101110,0.77339062,0.04382552,7,0.62900806
18543,18543,0100100001101111,0.82656771,0.04272835,8,0.66229487
18544,18544,0100100001110000,0.58183333,0.04169018,5,0.47766431
18545,18545,0100100001110001,0.67477604,0.01050175,6,0.55372586
18546,18546,0100100001110010,0.73214584,0.01293942,6,0.61085189
18547,18547,0100100001110011,0.78748958,0.06236621,7,0.64125296
18548,18548,0100100001110100,0.67009896,0.04280629,6,0.54581833
18549,18549,0100100001110101,0.74143750,0.05718599,7,0.59571890
18550,18550,0100100001110110,0.79206771,0.13541005,7,0.63852671
18551,18551,0100100001110111,0.83763021,0.05808143,8,0.67182207
18552,18552,0100100001111000,0.71880729,0.04297505,6,0.59450979
18553,18553,0100100001111001,0.78358853,0.05816823,7,0.63777171
18554,18554,0100100001111010,0.80887500,0.01350923,7,0.66752408
18555,18555,0100100001111011,0.85191145,0.01273293,8,0.69063816
18556,18556,0100100001111100,0.76821875,0.04553288,7,0.62366546
18557,18557,0100100001111101,0.82042708,0.04357750,8,0.65606933
18558,18558,0100100001111110,0.84751563,0.04881903,8,0.68263372
18559,18559,0100100001111111,0.87978125,0.59589975,9,0.64019127
18560,18560,0100100010000000,0.23859375,0.03703236,3,0.17489051
18561,18561,0100100010000001,0.37555729,0.00901143,4,0.29465615
18562,18562,0100100010000010,0.46836979,0.08062187,4,0.38030761
18563,18563,0100100010000011,0.57860416,0.01238565,5,0.47736560
18564,18564,0100100010000100,0.43854167,0.00925529,4,0.35761614
18565,18565,0100100010000101,0.55695312,0.01170733,5,0.45578239
18566,18566,0100100010000110,0.64353646,0.01040232,5,0.54249622
18567,18567,0100100010000111,0.71761980,0.02670342,6,0.59494945
18568,18568,0100100010001000,0.44365104,0.02658892,4,0.36099215
18569,18569,0100100010001001,0.55886979,0.03634129,5,0.45523566
18570,18570,0100100010001010,0.63792708,0.01037255,5,0.53688983
18571,18571,0100100010001011,0.71245313,0.04146103,6,0.58830703
18572,18572,0100100010001100,0.61384375,0.03058354,5,0.51078540
18573,18573,0100100010001101,0.68981250,0.01088651,6,0.56872385
18574,18574,0100100010001110,0.74248438,0.15547352,6,0.60693702
18575,18575,0100100010001111,0.79495833,0.01179031,7,0.65377930
18576,18576,0100100010010000,0.43115625,0.04341026,4,0.34681522
18577,18577,0100100010010001,0.54480209,0.00993900,5,0.44380819
18578,18578,0100100010010010,0.63634896,0.04310220,5,0.53203874
18579,18579,0100100010010011,0.71139062,0.12775245,6,0.57861538
18580,18580,0100100010010100,0.60723959,0.06123410,5,0.50111618
18581,18581,0100100010010101,0.68785416,0.01116575,6,0.56673759
18582,18582,0100100010010110,0.76238021,0.06315010,6,0.63606520
18583,18583,0100100010010111,0.80939063,0.04617678,7,0.66477295
18584,18584,0100100010011000,0.60641146,0.13270220,5,0.49314124
18585,18585,0100100010011001,0.68744792,0.05461367,6,0.56198655
18586,18586,0100100010011010,0.75068229,0.01159819,6,0.62952247
18587,18587,0100100010011011,0.80647396,0.01472331,7,0.66500162
18588,18588,0100100010011100,0.72995312,0.01096293,6,0.60885683
18589,18589,0100100010011101,0.78588542,0.14727569,7,0.63115785
18590,18590,0100100010011110,0.82493229,0.01249532,7,0.68368275
18591,18591,0100100010011111,0.86117188,0.04348606,8,0.69682327
18592,18592,0100100010100000,0.43567708,0.04066585,4,0.35161050
18593,18593,0100100010100001,0.56914584,0.01099231,5,0.46804661
18594,18594,0100100010100010,0.63368230,0.01071096,5,0.53261120
18595,18595,0100100010100011,0.72621875,0.01227833,6,0.60499092
18596,18596,0100100010100100,0.56346355,0.01006441,5,0.46245710
18597,18597,0100100010100101,0.67178125,0.04548588,6,0.54723267
18598,18598,0100100010100110,0.72764062,0.01102229,6,0.60653839
18599,18599,0100100010100111,0.79350521,0.01225523,7,0.65227969
18600,18600,0100100010101000,0.61472396,0.00963041,5,0.51376092
18601,18601,0100100010101001,0.71117188,0.01122712,6,0.59004917
18602,18602,0100100010101010,0.74831771,0.04202230,6,0.62411548
18603,18603,0100100010101011,0.81241667,0.03132754,7,0.66928392
18604,18604,0100100010101100,0.69443751,0.01499089,6,0.57293842
18605,18605,0100100010101101,0.76944271,0.01243607,7,0.62819910
18606,18606,0100100010101110,0.80241667,0.01281128,7,0.66113554
18607,18607,0100100010101111,0.84908333,0.04226248,8,0.68485709
18608,18608,0100100010110000,0.61392708,0.04290359,5,0.50963672
18609,18609,0100100010110001,0.70353125,0.04091972,6,0.57943927
18610,18610,0100100010110010,0.76219271,0.01044113,6,0.64114859
18611,18611,0100100010110011,0.81411458,0.01775228,7,0.67233936
18612,18612,0100100010110100,0.69766666,0.01165483,6,0.57650118
18613,18613,0100100010110101,0.76729166,0.04554053,7,0.62273761
18614,18614,0100100010110110,0.81497396,0.04885991,7,0.67008797
18615,18615,0100100010110111,0.85386979,0.14197167,8,0.67967263
18616,18616,0100100010111000,0.73858334,0.01244829,6,0.61733851
18617,18617,0100100010111001,0.79923959,0.03708367,7,0.65553122
18618,18618,0100100010111010,0.83175000,0.04212191,7,0.68753780
18619,18619,0100100010111011,0.86782813,0.12849877,8,0.69497825
18620,18620,0100100010111100,0.78403125,0.05838487,7,0.63819276
18621,18621,0100100010111101,0.83382292,0.01662216,8,0.67216071
18622,18622,0100100010111110,0.86300520,0.02175298,8,0.70082991
18623,18623,0100100010111111,0.89153646,0.13702579,9,0.69783388
18624,18624,0100100011000000,0.40422917,0.00997175,4,0.32323199
18625,18625,0100100011000001,0.54015105,0.04079997,5,0.43607105
18626,18626,0100100011000010,0.61405729,0.01110447,5,0.51294684
18627,18627,0100100011000011,0.71047916,0.04577541,6,0.58590162
18628,18628,0100100011000100,0.57199999,0.04113516,5,0.46788648
18629,18629,0100100011000101,0.68283333,0.09438564,6,0.55339477
18630,18630,0100100011000110,0.74361979,0.05776759,6,0.61784303
18631,18631,0100100011000111,0.80433334,0.01245823,7,0.66308752
18632,18632,0100100011001000,0.57456771,0.04464589,5,0.47010312
18633,18633,0100100011001001,0.68213542,0.04295617,6,0.55783980
18634,18634,0100100011001010,0.73020313,0.13528166,6,0.59667497
18635,18635,0100100011001011,0.80205208,0.05333892,7,0.65671819
18636,18636,0100100011001100,0.70332292,0.01199799,6,0.58212312
18637,18637,0100100011001101,0.77478125,0.04335768,7,0.63044548
18638,18638,0100100011001110,0.81088542,0.04283383,7,0.66660204
18639,18639,0100100011001111,0.85570833,0.12969607,8,0.68273873
18640,18640,0100100011010000,0.57222396,0.00958850,5,0.47126511
18641,18641,0100100011010001,0.67239062,0.01179100,6,0.55121152
18642,18642,0100100011010010,0.74004167,0.01062184,6,0.61897948
18643,18643,0100100011010011,0.79925000,0.01178830,7,0.65807117
18644,18644,0100100011010100,0.70732292,0.01118080,6,0.58620484
18645,18645,0100100011010101,0.77692708,0.01370946,7,0.63555614
18646,18646,0100100011010110,0.82847396,0.03841934,7,0.68463202
18647,18647,0100100011010111,0.86758854,0.04097283,8,0.70349125
18648,18648,0100100011011000,0.70686979,0.01141960,6,0.58572783
18649,18649,0100100011011001,0.77839063,0.05864612,7,0.63252601
18650,18650,0100100011011010,0.81954688,0.01315114,7,0.67823176
18651,18651,0100100011011011,0.86196354,0.04926515,8,0.69703703
18652,18652,0100100011011100,0.79892187,0.03175392,7,0.65574648
18653,18653,0100100011011101,0.84568229,0.01245009,8,0.68443728
18654,18654,0100100011011110,0.87189583,0.01294195,8,0.71060164
18655,18655,0100100011011111,0.89869271,0.04702682,9,0.71399002
18656,18656,0100100011100000,0.58900521,0.01170502,5,0.48783470
18657,18657,0100100011100001,0.69809896,0.04691248,6,0.57340771
18658,18658,0100100011100010,0.73841146,0.04899557,6,0.61351190
18659,18659,0100100011100011,0.80969792,0.13373539,7,0.65632438
18660,18660,0100100011100100,0.67756250,0.01159738,6,0.55640276
18661,18661,0100100011100101,0.76635937,0.04384456,7,0.62197492
18662,18662,0100100011100110,0.80028125,0.04761301,7,0.65551995
18663,18663,0100100011100111,0.85105729,0.13490191,8,0.67756710
18664,18664,0100100011101000,0.71531250,0.06360086,6,0.58895242
18665,18665,0100100011101001,0.78986458,0.04082983,7,0.64578160
18666,18666,0100100011101010,0.80919272,0.04043588,7,0.66514913
18667,18667,0100100011101011,0.86051042,0.13070793,8,0.68743962
18668,18668,0100100011101100,0.77304167,0.05650757,7,0.62739091
18669,18669,0100100011101101,0.83028126,0.02626593,8,0.66765466
18670,18670,0100100011101110,0.84957813,0.01672294,8,0.68790583
18671,18671,0100100011101111,0.88618750,0.01505806,9,0.70468170
18672,18672,0100100011110000,0.72787500,0.01273054,6,0.60660194
18673,18673,0100100011110001,0.79345313,0.02198640,7,0.65125449
18674,18674,0100100011110010,0.83285416,0.01197466,7,0.69165670
18675,18675,0100100011110011,0.86837500,0.02282872,8,0.70609213
18676,18676,0100100011110100,0.78263021,0.15128873,7,0.62750133
18677,18677,0100100011110101,0.83404167,0.01337870,8,0.67270380
18678,18678,0100100011110110,0.86588542,0.02604197,8,0.70328122
18679,18679,0100100011110111,0.89472396,0.01926541,9,0.71279742
18680,18680,0100100011111000,0.80788021,0.06603023,7,0.66127718
18681,18681,0100100011111001,0.85267187,0.01342645,8,0.69132923
18682,18682,0100100011111010,0.87466146,0.02687825,8,0.71197364
18683,18683,0100100011111011,0.90104166,0.04208621,9,0.71683304
18684,18684,0100100011111100,0.84131249,0.13778698,8,0.66753379
18685,18685,0100100011111101,0.87888021,0.01469829,9,0.69741038
18686,18686,0100100011111110,0.89785938,0.04557659,9,0.71330172
18687,18687,0100100011111111,0.91820312,0.50889995,10,0.66731313
18688,18688,0100100100000000,0.22321354,0.14604058,3,0.14860949
18689,18689,0100100100000001,0.35444271,0.03686927,4,0.27075578
18690,18690,0100100100000010,0.46279688,0.03875598,4,0.37892128
18691,18691,0100100100000011,0.56496354,0.01146822,5,0.46381672
18692,18692,0100100100000100,0.41335937,0.03547963,4,0.32981141
18693,18693,0100100100000101,0.54066667,0.03474902,5,0.43719177
18694,18694,0100100100000110,0.63038542,0.04548338,5,0.52583708
18695,18695,0100100100000111,0.71202084,0.01063670,6,0.59095717
18696,18696,0100100100001000,0.42794271,0.00949189,4,0.34699352
18697,18697,0100100100001001,0.54813542,0.01135131,5,0.44700029
18698,18698,0100100100001010,0.63620833,0.04251139,5,0.53195719
18699,18699,0100100100001011,0.71973438,0.03964879,6,0.59576950
18700,18700,0100100100001100,0.59466666,0.04922480,5,0.48974418
18701,18701,0100100100001101,0.69154688,0.04852380,6,0.56669450
18702,18702,0100100100001110,0.74528646,0.13173395,6,0.61211307
18703,18703,0100100100001111,0.80139584,0.06325016,7,0.65507082
18704,18704,0100100100010000,0.40804167,0.02561456,4,0.32548021
18705,18705,0100100100010001,0.53192709,0.03635626,5,0.42829146
18706,18706,0100100100010010,0.62277083,0.04353702,5,0.51841713
18707,18707,0100100100010011,0.70860938,0.01684306,6,0.58692507
18708,18708,0100100100010100,0.58436979,0.01536451,5,0.48283334
18709,18709,0100100100010101,0.68088021,0.04910648,6,0.55596956
18710,18710,0100100100010110,0.75118750,0.01447141,6,0.62974036
18711,18711,0100100100010111,0.80581771,0.05127251,7,0.66069046
18712,18712,0100100100011000,0.58559375,0.01035218,5,0.48455853
18713,18713,0100100100011001,0.68792708,0.05188447,6,0.56273863
18714,18714,0100100100011010,0.75022916,0.01108148,6,0.62912102
18715,18715,0100100100011011,0.81415625,0.02030475,7,0.67212577
18716,18716,0100100100011100,0.71490104,0.05252330,6,0.58964871
18717,18717,0100100100011101,0.78695833,0.13245580,7,0.63371275
18718,18718,0100100100011110,0.82921354,0.01336217,7,0.68787733
18719,18719,0100100100011111,0.86879167,0.04068307,8,0.70472336
18720,18720,0100100100100000,0.43742708,0.01018695,4,0.35640839
18721,18721,0100100100100001,0.55739063,0.13204168,5,0.44418646
18722,18722,0100100100100010,0.63759375,0.01017399,5,0.53657635
18723,18723,0100100100100011,0.71642187,0.01137314,6,0.59528456
18724,18724,0100100100100100,0.55538021,0.01628849,5,0.45375137
18725,18725,0100100100100101,0.66513542,0.01182628,6,0.54395279
18726,18726,0100100100100110,0.72635937,0.05428006,6,0.60093137
18727,18727,0100100100100111,0.79331771,0.05460857,7,0.64785685
18728,18728,0100100100101000,0.61639063,0.15562502,5,0.50082813
18729,18729,0100100100101001,0.71316667,0.04830129,6,0.58833654
18730,18730,0100100100101010,0.76102605,0.01411135,6,0.63961491
18731,18731,0100100100101011,0.81806770,0.03722622,7,0.67434508
18732,18732,0100100100101100,0.70184375,0.04369293,6,0.57747446
18733,18733,0100100100101101,0.77484896,0.13339179,7,0.62150978
18734,18734,0100100100101110,0.80823959,0.05630576,7,0.66260901
18735,18735,0100100100101111,0.85295833,0.01223317,8,0.69173502
18736,18736,0100100100110000,0.61996354,0.04919236,5,0.51504431
18737,18737,0100100100110001,0.71053645,0.04456711,6,0.58607974
18738,18738,0100100100110010,0.76625521,0.12312687,6,0.63394252
18739,18739,0100100100110011,0.82015105,0.05262596,7,0.67488845
18740,18740,0100100100110100,0.69886458,0.01113511,6,0.57775107
18741,18741,0100100100110101,0.77057292,0.03775994,7,0.62679692
18742,18742,0100100100110110,0.81594792,0.04376011,7,0.67157191
18743,18743,0100100100110111,0.85477604,0.14451237,8,0.68032480
18744,18744,0100100100111000,0.74926562,0.01222593,6,0.62804303
18745,18745,0100100100111001,0.81356771,0.04209834,7,0.66935788
18746,18746,0100100100111010,0.84306250,0.05414268,7,0.69764824
18747,18747,0100100100111011,0.87680208,0.01242737,8,0.71555934
18748,18748,0100100100111100,0.79608334,0.01200222,7,0.65488311
18749,18749,0100100100111101,0.84549480,0.04750183,8,0.68074461
18750,18750,0100100100111110,0.87143230,0.04376570,8,0.70705573
18751,18751,0100100100111111,0.89777604,0.04872191,9,0.71290385
18752,18752,0100100101000000,0.43079167,0.12687176,4,0.33810449
18753,18753,0100100101000001,0.56044792,0.02755908,5,0.45769201
18754,18754,0100100101000010,0.62856770,0.02743793,5,0.52582391
18755,18755,0100100101000011,0.72160417,0.03784613,6,0.59781956
18756,18756,0100100101000100,0.58938021,0.01509249,5,0.48787096
18757,18757,0100100101000101,0.69705209,0.01170260,6,0.57588183
18758,18758,0100100101000110,0.74240625,0.14029182,6,0.60837707
18759,18759,0100100101000111,0.80508333,0.01355650,7,0.66372768
18760,18760,0100100101001000,0.59110417,0.03202134,5,0.48790203
18761,18761,0100100101001001,0.69602084,0.01196535,6,0.57482431
18762,18762,0100100101001010,0.73532813,0.03316173,6,0.61201196
18763,18763,0100100101001011,0.80153646,0.01249717,7,0.66028674
18764,18764,0100100101001100,0.71387501,0.13546424,6,0.58032858
18765,18765,0100100101001101,0.78620834,0.01410517,7,0.64479782
18766,18766,0100100101001110,0.81067188,0.03955160,7,0.66671672
18767,18767,0100100101001111,0.85553125,0.04030052,8,0.69150120
18768,18768,0100100101010000,0.58412500,0.01083221,5,0.48304178
18769,18769,0100100101010001,0.69232813,0.01149723,6,0.57117841
18770,18770,0100100101010010,0.74862499,0.01182936,6,0.62744206
18771,18771,0100100101010011,0.81085938,0.04180443,7,0.66667894
18772,18772,0100100101010100,0.71338542,0.01611438,6,0.59177398
18773,18773,0100100101010101,0.79028646,0.01266875,7,0.64901958
18774,18774,0100100101010110,0.82837500,0.01343485,7,0.68703152
18775,18775,0100100101010111,0.86921354,0.05455084,8,0.70375845
18776,18776,0100100101011000,0.71297917,0.04516104,6,0.58846306
18777,18777,0100100101011001,0.78731250,0.03665808,7,0.64364669
18778,18778,0100100101011010,0.82407812,0.01674038,7,0.68240408
18779,18779,0100100101011011,0.86645313,0.05249233,8,0.70120390
18780,18780,0100100101011100,0.80080730,0.01349171,7,0.65945812
18781,18781,0100100101011101,0.84973438,0.05075677,8,0.68465870
18782,18782,0100100101011110,0.87317709,0.05391026,8,0.70778606
18783,18783,0100100101011111,0.90236980,0.14970382,9,0.70739941
18784,18784,0100100101100000,0.60569791,0.01274310,5,0.50442360
18785,18785,0100100101100001,0.70940104,0.04407550,6,0.58499349
18786,18786,0100100101100010,0.74557292,0.04355158,6,0.62121776
18787,18787,0100100101100011,0.80908334,0.04724672,7,0.66435866
18788,18788,0100100101100100,0.68200000,0.05210892,6,0.55678910
18789,18789,0100100101100101,0.77423958,0.01207131,7,0.63303245
18790,18790,0100100101100110,0.80236458,0.03806527,7,0.65855806
18791,18791,0100100101100111,0.85193750,0.04343936,8,0.68759356
18792,18792,0100100101101000,0.72783854,0.01238563,6,0.60659998
18793,18793,0100100101101001,0.80336979,0.01254344,7,0.66211545
18794,18794,0100100101101010,0.81797916,0.04377015,7,0.67360215
18795,18795,0100100101101011,0.86379167,0.04522758,8,0.69926891
18796,18796,0100100101101100,0.78176562,0.13573126,7,0.62819250
18797,18797,0100100101101101,0.84023959,0.05330403,8,0.67490918
18798,18798,0100100101101110,0.85350000,0.03960553,8,0.68953945
18799,18799,0100100101101111,0.88766666,0.13117398,9,0.69454926
18800,18800,0100100101110000,0.73583333,0.01281089,6,0.61455225
18801,18801,0100100101110001,0.80735417,0.01242305,7,0.66611186
18802,18802,0100100101110010,0.83676042,0.05204246,7,0.69155617
18803,18803,0100100101110011,0.87478125,0.01682156,8,0.71309909
18804,18804,0100100101110100,0.78869271,0.04997535,7,0.64369517
18805,18805,0100100101110101,0.84463542,0.01526492,8,0.68310892
18806,18806,0100100101110110,0.86974479,0.01353776,8,0.70839102
18807,18807,0100100101110111,0.89911458,0.04803666,9,0.71431091
18808,18808,0100100101111000,0.82138021,0.01348953,7,0.68003126
18809,18809,0100100101111001,0.86377605,0.04294892,8,0.69948116
18810,18810,0100100101111010,0.88119271,0.01182587,8,0.72001013
18811,18811,0100100101111011,0.90529167,0.04480769,9,0.72081090
18812,18812,0100100101111100,0.84985937,0.04409999,8,0.68544937
18813,18813,0100100101111101,0.88586979,0.14493878,9,0.69137592
18814,18814,0100100101111110,0.89919792,0.01495760,9,0.71770216
18815,18815,0100100101111111,0.92175521,0.06851386,10,0.71490382
18816,18816,0100100110000000,0.46896354,0.01434960,4,0.38752858
18817,18817,0100100110000001,0.59297916,0.12942091,5,0.48003707
18818,18818,0100100110000010,0.67258854,0.04914088,5,0.56767445
18819,18819,0100100110000011,0.74986979,0.03040167,6,0.62682962
18820,18820,0100100110000100,0.62082292,0.00996610,5,0.51982631
18821,18821,0100100110000101,0.71498437,0.01600847,6,0.59338353
18822,18822,0100100110000110,0.77497916,0.01178274,6,0.65380089
18823,18823,0100100110000111,0.82423437,0.01218067,7,0.68301631
18824,18824,0100100110001000,0.63064583,0.04232265,5,0.52641357
18825,18825,0100100110001001,0.71963541,0.01151126,6,0.59848428
18826,18826,0100100110001010,0.77367708,0.01534060,6,0.65214302
18827,18827,0100100110001011,0.82556250,0.03035705,7,0.68252679
18828,18828,0100100110001100,0.73756771,0.01171960,6,0.61639575
18829,18829,0100100110001101,0.80066146,0.01271992,7,0.65938947
18830,18830,0100100110001110,0.83531250,0.04017571,7,0.69129493
18831,18831,0100100110001111,0.87266667,0.04509385,8,0.70815728
18832,18832,0100100110010000,0.62193229,0.04487031,5,0.51744526
18833,18833,0100100110010001,0.71775000,0.01179864,6,0.59657014
18834,18834,0100100110010010,0.77771354,0.01329867,6,0.65638367
18835,18835,0100100110010011,0.83211458,0.06027730,7,0.68608685
18836,18836,0100100110010100,0.73239063,0.04592434,6,0.60779819
18837,18837,0100100110010101,0.79980209,0.04821497,7,0.65498059
18838,18838,0100100110010110,0.84271875,0.14025167,7,0.68869359
18839,18839,0100100110010111,0.87704687,0.01336941,8,0.71570993
18840,18840,0100100110011000,0.73973438,0.03836367,6,0.61589801
18841,18841,0100100110011001,0.80537499,0.01511521,7,0.66386347
18842,18842,0100100110011010,0.84190104,0.01300477,7,0.70060057
18843,18843,0100100110011011,0.88103646,0.02017100,8,0.71901936
18844,18844,0100100110011100,0.81242708,0.06405563,7,0.66602152
18845,18845,0100100110011101,0.85791146,0.04461663,8,0.69344980
18846,18846,0100100110011110,0.88293750,0.05300119,8,0.71763738
18847,18847,0100100110011111,0.90959896,0.15080732,9,0.71451823
18848,18848,0100100110100000,0.62909896,0.00953621,5,0.52814534
18849,18849,0100100110100001,0.72854166,0.04547734,6,0.60399393
18850,18850,0100100110100010,0.77542708,0.04458585,6,0.65096850
18851,18851,0100100110100011,0.83459375,0.13051011,7,0.68154274
18852,18852,0100100110100100,0.71325521,0.05414966,6,0.58784025
18853,18853,0100100110100101,0.79022395,0.01275913,7,0.64894804
18854,18854,0100100110100110,0.82594271,0.04012141,7,0.68193057
18855,18855,0100100110100111,0.87032812,0.04461808,8,0.70586632
