row,decimal,fitness,bitstring
429980,429980,0.64255497,1101000111110011100
430124,430124,0.74557831,1101001000000101100
433195,433195,0.68976632,1101001110000101011
433572,433572,0.68236357,1101001110110100100
434378,434378,0.70844996,1101010000011001010
434432,434432,0.75265890,1101010000100000000
434541,434541,0.69069915,1101010000101101101
434801,434801,0.68563112,1101010001001110001
435017,435017,0.67589980,1101010001101001001
435186,435186,0.62586421,1101010001111110010
435463,435463,0.70628235,1101010010100000111
436481,436481,0.71384105,1101010100100000001
436746,436746,0.71381578,1101010101000001010
436802,436802,0.71843307,1101010101001000010
439472,439472,0.68644108,1101011010010110000
440268,440268,0.64605289,1101011011111001100
441584,441584,0.64704687,1101011110011110000
442264,442264,0.62243971,1101011111110011000
442370,442370,0.75969726,1101100000000000010
443661,443661,0.70180797,1101100010100001101
443947,443947,0.67938022,1101100011000101011
447377,447377,0.67182697,1101101001110010001
453160,453160,0.69182500,1101110101000101000
455797,455797,0.63078174,1101111010001110101
459856,459856,0.71926781,1110000010001010000
460662,460662,0.61935529,1110000011101110110
462305,462305,0.64450160,1110000110111100001
462921,462921,0.73204298,1110001000001001001
463108,463108,0.78188219,1110001000100000100
464141,464141,0.72319962,1110001010100001101
465543,465543,0.70966718,1110001101010000111
466812,466812,0.61562310,1110001111101111100
467652,467652,0.69223521,1110010001011000100
467890,467890,0.65358125,1110010001110110010
467993,467993,0.68403439,1110010010000011001
470535,470535,0.68364566,1110010111000000111
471376,471376,0.70804607,1110011000101010000
471813,471813,0.70118134,1110011001100000101
471881,471881,0.67743332,1110011001101001001
474276,474276,0.70228845,1110011110010100100
475068,475068,0.60354833,1110011111110111100
475234,475234,0.71031483,1110100000001100010
478418,478418,0.65624850,1110100110011010010
478583,478583,0.59289722,1110100110101110111
478734,478734,0.65515699,1110100111000001110
479747,479747,0.73649575,1110101001000000011
480000,480000,0.72923076,1110101001100000000
482108,482108,0.63426063,1110101101100111100
483800,483800,0.65105920,1110110000111011000
486802,486802,0.63096199,1110110110110010010
487684,487684,0.73995079,1110111000100000100
491656,491656,0.74666192,1111000000010001000
491793,491793,0.71505823,1111000000100010001
491952,491952,0.69690036,1111000000110110000
493105,493105,0.67753959,1111000011000110001
493570,493570,0.75778487,1111000100000000010
494198,494198,0.63499242,1111000101001110110
495835,495835,0.64474134,1111001000011011011
495885,495885,0.71193902,1111001000100001101
496340,496340,0.67151900,1111001001011010100
498833,498833,0.67597528,1111001110010010001
501314,501314,0.67869798,1111010011001000010
501789,501789,0.67864568,1111010100000011101
502089,502089,0.67501344,1111010100101001001
504048,504048,0.66543001,1111011000011110000
505160,505160,0.66404268,1111011010101001000
506501,506501,0.66468480,1111011101010000101
506504,506504,0.68175736,1111011101010001000
508048,508048,0.71125566,1111100000010010000
510218,510218,0.68011628,1111100100100001010
510530,510530,0.68165629,1111100101001000010
513026,513026,0.73476372,1111101010000000010
516812,516812,0.65327727,1111110001011001100
518194,518194,0.65635638,1111110100000110010
519119,519119,0.58220177,1111110101111001111
519772,519772,0.59749523,1111110111001011100
